vehicle_id,t0_image,t1_image,t0_x1,t0_y1,t0_x2,t0_y2,t1_x1,t1_y1,t1_x2,t1_y2,iou,reid_similarity,final_score,note
1326,noisy_0007_top_20250707_t0.JPG_detect.csv,noisy_0007_top_20250707_t1.JPG_detect.csv,68,161,104,304,172,133,211,249,0.0,0.737415611743927,0.5899324893951416,hungarian
1327,noisy_0007_top_20250707_t0.JPG_detect.csv,noisy_0007_top_20250707_t1.JPG_detect.csv,0,160,38,293,7,89,37,193,0.13780623608017817,0.7177772521972656,0.6017830489738482,hungarian
1328,noisy_0007_top_20250707_t0.JPG_detect.csv,noisy_0007_top_20250707_t1.JPG_detect.csv,98,159,138,308,109,122,142,238,0.3055889022275577,0.8001068234443665,0.7012032392010047,hungarian
1329,noisy_0007_top_20250707_t0.JPG_detect.csv,noisy_0007_top_20250707_t1.JPG_detect.csv,60,180,91,301,262,400,296,515,0.0,0.6972124576568604,0.5577699661254883,reid_assist
1330,noisy_0007_top_20250707_t0.JPG_detect.csv,noisy_0007_top_20250707_t1.JPG_detect.csv,138,181,172,299,604,128,631,230,0.0,0.5250982046127319,0.4200785636901856,reid_assist
1331,noisy_0007_top_20250707_t0.JPG_detect.csv,noisy_0007_top_20250707_t1.JPG_detect.csv,37,183,72,301,235,405,265,513,0.0,0.5827810764312744,0.46622486114501954,reid_assist
1332,,noisy_0007_top_20250707_t1.JPG_detect.csv,,,,,467,195,503,303,0.0,0.0,0.0,new
1333,,noisy_0007_top_20250707_t1.JPG_detect.csv,,,,,331,332,453,510,0.0,0.0,0.0,new
1334,noisy_0007_top_20250708_t0.jpg_detect.csv,noisy_0007_top_20250708_t1.jpg_detect.csv,449,126,561,437,177,187,279,510,0.0,0.6256009340286255,0.5004807472229004,hungarian
1335,noisy_0007_top_20250708_t0.jpg_detect.csv,noisy_0007_top_20250708_t1.jpg_detect.csv,121,115,209,369,0,96,49,408,0.0,0.6888555884361267,0.5510844707489014,hungarian
1336,noisy_0007_top_20250708_t0.jpg_detect.csv,noisy_0007_top_20250708_t1.jpg_detect.csv,340,109,446,407,324,113,543,282,0.3534379007595936,0.40973716974258423,0.3984773159459861,hungarian
1337,noisy_0007_top_20250711_t0.jpg_detect.csv,noisy_0007_top_20250711_t1.jpg_detect.csv,104,348,163,562,104,353,163,564,0.9675925925925926,0.6601985692977905,0.721677373956751,hungarian
1338,noisy_0007_top_20250711_t0.jpg_detect.csv,noisy_0007_top_20250711_t1.jpg_detect.csv,231,339,289,551,231,341,289,553,0.9813084112149533,0.6764340996742249,0.7374089619823706,hungarian
1339,noisy_0007_top_20250711_t0.jpg_detect.csv,noisy_0007_top_20250711_t1.jpg_detect.csv,354,347,416,553,352,347,416,555,0.9594350961538461,0.7081363201141357,0.7583960753220779,hungarian
1340,noisy_0008_top_20250703_t0.png_detect.csv,noisy_0008_top_20250703_t1.png_detect.csv,419,88,503,165,368,242,467,326,0.0,0.6726704835891724,0.5381363868713379,reid_assist
1341,noisy_0008_top_20250708_t0.JPG_detect.csv,noisy_0008_top_20250708_t1.JPG_detect.csv,274,127,443,267,314,49,475,171,0.15085313347153564,0.5516384840011597,0.4714814138952349,hungarian
1342,noisy_0008_top_20250708_t0.JPG_detect.csv,noisy_0008_top_20250708_t1.JPG_detect.csv,48,114,239,274,106,0,270,135,0.05596409321337688,0.7592397332191467,0.6185846052179929,hungarian
1343,,noisy_0008_top_20250708_t1.JPG_detect.csv,,,,,542,577,640,639,0.0,0.0,0.0,new
1344,noisy_0008_top_20250711_t0.JPG_detect.csv,noisy_0008_top_20250711_t1.JPG_detect.csv,530,89,634,170,532,90,635,171,0.948065528058557,0.8327550292015076,0.8558171289729175,hungarian
1345,noisy_0009_top_20250703_t0.png_detect.csv,noisy_0009_top_20250703_t1.png_detect.csv,369,221,453,289,397,169,459,233,0.07460035523978685,0.7212489247322083,0.591919210833724,hungarian
1346,noisy_0009_top_20250703_t0.png_detect.csv,noisy_0009_top_20250703_t1.png_detect.csv,376,343,448,410,393,66,460,134,0.0,0.5750830173492432,0.46006641387939456,reid_assist
1347,noisy_0009_top_20250704_t0.png_detect.csv,noisy_0009_top_20250704_t1.png_detect.csv,15,327,54,444,77,270,114,396,0.0,0.8275095224380493,0.6620076179504395,hungarian
1348,noisy_0009_top_20250704_t0.png_detect.csv,noisy_0009_top_20250704_t1.png_detect.csv,74,332,110,438,138,277,174,385,0.0,0.6084743738174438,0.4867794990539551,hungarian
1349,noisy_0009_top_20250707_t0.png_detect.csv,noisy_0009_top_20250707_t1.png_detect.csv,151,129,235,198,115,179,193,241,0.0811470408785845,0.7775403261184692,0.6382616690704924,hungarian
1350,noisy_0009_top_20250707_t0.png_detect.csv,noisy_0009_top_20250707_t1.png_detect.csv,93,324,177,400,75,365,153,431,0.22264631043256997,0.7582885026931763,0.651160064241055,hungarian
1351,noisy_0009_top_20250707_t0.png_detect.csv,noisy_0009_top_20250707_t1.png_detect.csv,82,397,167,470,69,430,151,496,0.31161792932144067,0.8088423013687134,0.7093974269592589,hungarian
1352,noisy_0009_top_20250707_t0.png_detect.csv,noisy_0009_top_20250707_t1.png_detect.csv,413,236,489,308,357,218,431,281,0.08687258687258688,0.7898352146148682,0.6492426890664119,hungarian
1353,noisy_0009_top_20250707_t0.png_detect.csv,noisy_0009_top_20250707_t1.png_detect.csv,328,199,404,267,277,205,349,267,0.15630252100840336,0.703851044178009,0.594341339544088,hungarian
1354,noisy_0009_top_20250707_t0.png_detect.csv,noisy_0009_top_20250707_t1.png_detect.csv,523,224,602,292,462,183,524,247,0.002468605774390898,0.7810146808624268,0.6253054658448197,hungarian
1355,noisy_0009_top_20250707_t0.png_detect.csv,noisy_0009_top_20250707_t1.png_detect.csv,235,157,318,226,192,184,271,252,0.15771357045999793,0.4771251082420349,0.4132428006856276,hungarian
1356,noisy_0009_top_20250707_t0.png_detect.csv,noisy_0009_top_20250707_t1.png_detect.csv,137,492,218,567,126,503,202,574,0.5690056079879633,0.8365764617919922,0.7830622910311865,hungarian
1357,noisy_0009_top_20250707_t0.png_detect.csv,noisy_0009_top_20250707_t1.png_detect.csv,558,428,594,547,503,365,542,470,0.0,0.8126628994941711,0.650130319595337,hungarian
1358,noisy_0009_top_20250707_t0.png_detect.csv,noisy_0009_top_20250707_t1.png_detect.csv,329,448,367,577,333,427,371,535,0.48908730158730157,0.7873640656471252,0.7277087128351606,hungarian
1359,noisy_0009_top_20250707_t0.png_detect.csv,noisy_0009_top_20250707_t1.png_detect.csv,445,430,488,562,401,394,443,508,0.0,0.8308551907539368,0.6646841526031495,hungarian
1360,noisy_0009_top_20250707_t0.png_detect.csv,noisy_0009_top_20250707_t1.png_detect.csv,367,446,406,569,366,413,403,519,0.4314562469216877,0.828791618347168,0.7493245440620719,hungarian
1361,noisy_0009_top_20250707_t0.png_detect.csv,noisy_0009_top_20250707_t1.png_detect.csv,405,436,443,559,298,431,335,543,0.0,0.7500794529914856,0.6000635623931885,hungarian
1362,noisy_0009_top_20250707_t0.png_detect.csv,noisy_0009_top_20250707_t1.png_detect.csv,290,446,328,573,261,435,298,546,0.09836468707733924,0.8521363139152527,0.70138198854767,hungarian
1363,noisy_0009_top_20250711_t0.JPG_detect.csv,noisy_0009_top_20250711_t1.JPG_detect.csv,1,541,150,639,11,539,147,639,0.8960602393438214,0.8064900636672974,0.8244040988026022,hungarian
1364,,noisy_0009_top_20250711_t1.JPG_detect.csv,,,,,38,552,142,639,0.0,0.0,0.0,new
1365,,noisy_0009_top_20250711_t1.JPG_detect.csv,,,,,2,537,43,640,0.0,0.0,0.0,new
1366,,noisy_0009_top_20250711_t1.JPG_detect.csv,,,,,23,58,115,250,0.0,0.0,0.0,new
1367,noisy_0010_top_20250704_t0.png_detect.csv,noisy_0010_top_20250704_t1.png_detect.csv,470,362,501,445,489,325,521,419,0.1396773534817235,0.6545650959014893,0.5515875474175361,hungarian
1368,noisy_0010_top_20250704_t0.png_detect.csv,noisy_0010_top_20250704_t1.png_detect.csv,21,458,58,558,17,434,51,532,0.4613466334164589,0.7111027240753174,0.6611515059435458,hungarian
1369,noisy_0010_top_20250704_t0.png_detect.csv,noisy_0010_top_20250704_t1.png_detect.csv,523,348,562,454,549,312,583,429,0.14917127071823205,0.6813355088233948,0.5749026612023622,hungarian
1370,noisy_0010_top_20250707_t0.png_detect.csv,noisy_0010_top_20250707_t1.png_detect.csv,271,103,297,210,250,0,285,118,0.03133393017009848,0.7094327211380005,0.5738129629444201,hungarian
1371,noisy_0010_top_20250707_t0.png_detect.csv,noisy_0010_top_20250707_t1.png_detect.csv,272,234,298,335,250,144,288,281,0.10621468926553672,0.8490634560585022,0.7004937026999092,hungarian
1372,noisy_0010_top_20250707_t0.png_detect.csv,noisy_0010_top_20250707_t1.png_detect.csv,273,418,300,531,254,398,292,542,0.3367314930991217,0.633949339389801,0.5745057701316651,hungarian
1373,noisy_0010_top_20250708_t0.JPG_detect.csv,noisy_0010_top_20250708_t1.JPG_detect.csv,353,172,410,384,318,175,364,337,0.10037174721189591,0.7819836735725403,0.6456612883004115,hungarian
1374,noisy_0010_top_20250708_t0.JPG_detect.csv,noisy_0010_top_20250708_t1.JPG_detect.csv,117,114,179,308,137,106,186,262,0.4619500594530321,0.7626967430114746,0.7025474062997861,hungarian
1375,noisy_0010_top_20250708_t0.JPG_detect.csv,noisy_0010_top_20250708_t1.JPG_detect.csv,264,93,322,300,250,100,297,269,0.38804620094628445,0.7131536602973938,0.6481321684271719,hungarian
1376,noisy_0010_top_20250708_t0.JPG_detect.csv,noisy_0010_top_20250708_t1.JPG_detect.csv,192,113,250,311,194,115,239,271,0.6112852664576802,0.7482959628105164,0.7208938235399491,hungarian
1377,noisy_0010_top_20250711_t0.jpg_detect.csv,noisy_0010_top_20250711_t1.jpg_detect.csv,243,215,302,391,243,215,302,391,1.0,0.9124273657798767,0.9299418926239014,hungarian
1378,noisy_0010_top_20250711_t0.jpg_detect.csv,noisy_0010_top_20250711_t1.jpg_detect.csv,434,208,497,374,435,209,498,373,0.9572585200527207,0.5754552483558655,0.6518159026952366,hungarian
1379,noisy_0010_top_20250711_t0.jpg_detect.csv,noisy_0010_top_20250711_t1.jpg_detect.csv,90,214,151,395,89,215,151,393,0.9678224440680988,0.7832189202308655,0.8201396249983122,hungarian
1380,noisy_0010_top_20250711_t0.jpg_detect.csv,noisy_0010_top_20250711_t1.jpg_detect.csv,546,212,605,390,550,213,605,392,0.9173577082548059,0.7747524380683899,0.8032734921056732,hungarian
1381,noisy_0011_top_20250702_t0.jpg_detect.csv,noisy_0011_top_20250702_t1.png_detect.csv,323,111,456,392,250,128,459,386,0.6022007335778593,0.5770809054374695,0.5821048710655475,hungarian
1382,noisy_0011_top_20250703_t0.png_detect.csv,noisy_0011_top_20250703_t1.png_detect.csv,423,558,493,611,415,613,447,640,0.0,0.37572258710861206,0.30057806968688966,hungarian
1383,noisy_0011_top_20250703_t0.png_detect.csv,noisy_0011_top_20250703_t1.png_detect.csv,429,103,510,168,305,85,374,143,0.0,0.7099519968032837,0.567961597442627,reid_assist
1384,noisy_0011_top_20250703_t0.png_detect.csv,noisy_0011_top_20250703_t1.png_detect.csv,435,0,502,40,302,437,364,493,0.0,0.40930095314979553,0.32744076251983645,reid_assist
1385,,noisy_0011_top_20250703_t1.png_detect.csv,,,,,305,12,369,47,0.0,0.0,0.0,new
1386,noisy_0011_top_20250709_t0.JPG_detect.csv,noisy_0011_top_20250709_t1.JPG_detect.csv,274,186,346,391,274,188,345,392,0.9718157912480615,0.9544466733932495,0.9579204969642119,hungarian
1387,noisy_0012_top_20250707_t0.png_detect.csv,noisy_0012_top_20250707_t1.png_detect.csv,437,245,563,342,478,267,600,355,0.3844298377856841,0.5600459575653076,0.5249227336093829,hungarian
1388,noisy_0012_top_20250707_t0.png_detect.csv,noisy_0012_top_20250707_t1.png_detect.csv,445,381,565,472,474,397,601,482,0.45836131631967764,0.6253354549407959,0.5919406272165723,hungarian
1389,noisy_0012_top_20250707_t0.png_detect.csv,noisy_0012_top_20250707_t1.png_detect.csv,120,326,206,513,129,217,222,367,0.11746976744186047,0.8255597949028015,0.6839417894106133,hungarian
1390,noisy_0012_top_20250707_t0.png_detect.csv,noisy_0012_top_20250707_t1.png_detect.csv,421,30,548,132,211,33,281,142,0.0,0.5850473046302795,0.46803784370422363,reid_assist
1391,noisy_0012_top_20250707_t0.png_detect.csv,noisy_0012_top_20250707_t1.png_detect.csv,294,490,419,596,167,90,257,241,0.0,0.39907142519950867,0.31925714015960693,reid_assist
1392,noisy_0012_top_20250709_t0.JPG_detect.csv,noisy_0012_top_20250709_t1.JPG_detect.csv,417,409,516,494,459,457,633,606,0.06543186895011169,0.6301054358482361,0.5171707224686112,hungarian
1393,noisy_0012_top_20250709_t0.JPG_detect.csv,noisy_0012_top_20250709_t1.JPG_detect.csv,420,235,521,326,430,251,561,360,0.4100330429558426,0.7602542042732239,0.6902099720097477,hungarian
1394,noisy_0012_top_20250709_t0.JPG_detect.csv,noisy_0012_top_20250709_t1.JPG_detect.csv,418,147,517,228,410,170,535,278,0.3639475185396463,0.5832964777946472,0.5394266859436471,hungarian
1395,noisy_0012_top_20250709_t0.JPG_detect.csv,noisy_0012_top_20250709_t1.JPG_detect.csv,145,20,350,137,26,72,70,178,0.0,0.6978298425674438,0.5582638740539551,hungarian
1396,noisy_0012_top_20250709_t0.JPG_detect.csv,noisy_0012_top_20250709_t1.JPG_detect.csv,37,0,73,19,446,368,582,463,0.0,0.6138847470283508,0.4911077976226807,reid_assist
1397,noisy_0012_top_20250709_t0.JPG_detect.csv,noisy_0012_top_20250709_t1.JPG_detect.csv,158,385,211,548,2,533,110,638,0.0,0.6173211336135864,0.49385690689086914,reid_assist
1398,noisy_0012_top_20250709_t0.JPG_detect.csv,noisy_0012_top_20250709_t1.JPG_detect.csv,114,350,158,495,304,80,343,178,0.0,0.5932956337928772,0.47463650703430177,reid_assist
1399,noisy_0012_top_20250709_t0.JPG_detect.csv,noisy_0012_top_20250709_t1.JPG_detect.csv,3,0,40,20,75,77,116,183,0.0,0.4928590953350067,0.3942872762680054,reid_assist
1400,noisy_0012_top_20250709_t0.JPG_detect.csv,noisy_0012_top_20250709_t1.JPG_detect.csv,64,290,113,444,0,63,24,175,0.0,0.7056887149810791,0.5645509719848633,reid_assist
1401,noisy_0012_top_20250709_t0.JPG_detect.csv,noisy_0012_top_20250709_t1.JPG_detect.csv,0,224,25,354,0,485,26,622,0.0,0.5599632263183594,0.4479705810546875,reid_assist
1402,noisy_0014_top_20250702_t0.png_detect.csv,noisy_0014_top_20250702_t1.png_detect.csv,359,0,431,153,413,90,448,184,0.0860917096872153,0.54730224609375,0.45506013881244306,hungarian
1403,noisy_0014_top_20250702_t0.png_detect.csv,noisy_0014_top_20250702_t1.png_detect.csv,296,0,358,178,378,95,409,182,0.0,0.6887636184692383,0.5510108947753907,hungarian
1404,,noisy_0014_top_20250702_t1.png_detect.csv,,,,,188,353,257,425,0.0,0.0,0.0,new
1405,noisy_0014_top_20250703_t0.png_detect.csv,noisy_0014_top_20250703_t1.png_detect.csv,376,64,456,135,344,14,405,63,0.0,0.6192349195480347,0.49538793563842776,hungarian
1406,noisy_0014_top_20250703_t0.png_detect.csv,noisy_0014_top_20250703_t1.png_detect.csv,372,282,458,354,335,348,410,400,0.023114355231143552,0.5849149823188782,0.47255485690133125,hungarian
1407,noisy_0014_top_20250703_t0.png_detect.csv,noisy_0014_top_20250703_t1.png_detect.csv,372,414,457,494,337,426,413,477,0.24356435643564356,0.7593505382537842,0.6561933018901561,hungarian
1408,noisy_0014_top_20250703_t0.png_detect.csv,noisy_0014_top_20250703_t1.png_detect.csv,372,203,458,278,334,208,406,262,0.21594918842625266,0.5466279983520508,0.4804922363668912,hungarian
1409,,noisy_0014_top_20250703_t1.png_detect.csv,,,,,338,81,410,137,0.0,0.0,0.0,new
1410,,noisy_0014_top_20250703_t1.png_detect.csv,,,,,343,562,415,613,0.0,0.0,0.0,new
1411,noisy_0014_top_20250704_t0.JPG_detect.csv,noisy_0014_top_20250704_t1.JPG_detect.csv,509,238,577,297,355,179,432,245,0.0,0.7497062087059021,0.5997649669647217,reid_assist
1412,noisy_0014_top_20250704_t0.JPG_detect.csv,noisy_0014_top_20250704_t1.JPG_detect.csv,504,102,573,154,494,0,543,47,0.0,0.6678912043571472,0.5343129634857178,reid_assist
1413,noisy_0014_top_20250704_t0.JPG_detect.csv,noisy_0014_top_20250704_t1.JPG_detect.csv,0,105,74,182,222,7,261,131,0.0,0.6343708038330078,0.5074966430664063,reid_assist
1414,noisy_0014_top_20250708_t0.png_detect.csv,noisy_0014_top_20250708_t1.png_detect.csv,308,490,414,608,318,439,418,532,0.22682268226822683,0.8300619721412659,0.7094141141666581,hungarian
1415,noisy_0014_top_20250708_t0.png_detect.csv,noisy_0014_top_20250708_t1.png_detect.csv,359,111,399,266,352,0,410,156,0.1338488994646044,0.6009936928749084,0.5075647341928476,hungarian
1416,noisy_0014_top_20250708_t0.png_detect.csv,noisy_0014_top_20250708_t1.png_detect.csv,42,142,93,322,92,131,153,289,0.007873172299287665,0.6071426868438721,0.4872887839349552,hungarian
1417,noisy_0014_top_20250708_t0.png_detect.csv,noisy_0014_top_20250708_t1.png_detect.csv,258,136,308,293,297,8,354,174,0.024742512134485615,0.5589038133621216,0.4520715531165944,hungarian
1418,noisy_0014_top_20250708_t0.png_detect.csv,noisy_0014_top_20250708_t1.png_detect.csv,201,135,251,293,198,92,257,250,0.5012203626220363,0.6756691932678223,0.6407794271386651,hungarian
1419,noisy_0014_top_20250708_t0.png_detect.csv,noisy_0014_top_20250708_t1.png_detect.csv,157,123,205,282,140,111,201,277,0.6170096521580769,0.5851622819900513,0.5915317560236564,hungarian
1420,noisy_0014_top_20250708_t0.png_detect.csv,noisy_0014_top_20250708_t1.png_detect.csv,624,240,639,329,589,118,640,196,0.0,0.5618416666984558,0.44947333335876466,reid_assist
1421,noisy_0014_top_20250708_t0.png_detect.csv,noisy_0014_top_20250708_t1.png_detect.csv,307,125,345,286,588,16,640,89,0.0,0.6293413639068604,0.5034730911254883,reid_assist
1422,noisy_0014_top_20250709_t0.JPG_detect.csv,noisy_0014_top_20250709_t1.JPG_detect.csv,513,0,556,131,532,0,633,100,0.18000450011250282,0.5951500535011292,0.5121209428234039,hungarian
1423,noisy_0014_top_20250709_t0.JPG_detect.csv,noisy_0014_top_20250709_t1.JPG_detect.csv,99,476,184,605,1,388,67,519,0.0,0.8348904848098755,0.6679123878479004,hungarian
1424,noisy_0014_top_20250709_t0.JPG_detect.csv,noisy_0014_top_20250709_t1.JPG_detect.csv,364,27,408,175,245,94,278,231,0.0,0.7094376683235168,0.5675501346588135,hungarian
1425,noisy_0014_top_20250709_t0.JPG_detect.csv,noisy_0014_top_20250709_t1.JPG_detect.csv,408,8,449,146,391,126,427,277,0.03546761246966586,0.5753307342529297,0.46735810989627696,hungarian
1426,noisy_0014_top_20250709_t0.JPG_detect.csv,noisy_0014_top_20250709_t1.JPG_detect.csv,563,0,613,113,598,173,639,333,0.0,0.6887350678443909,0.5509880542755127,reid_assist
1427,noisy_0014_top_20250709_t0.JPG_detect.csv,noisy_0014_top_20250709_t1.JPG_detect.csv,458,0,504,139,340,96,374,248,0.0,0.5700368285179138,0.4560294628143311,reid_assist
1428,noisy_0014_top_20250709_t0.JPG_detect.csv,noisy_0014_top_20250709_t1.JPG_detect.csv,624,0,639,117,443,155,479,302,0.0,0.49066054821014404,0.39252843856811526,reid_assist
1429,noisy_0014_top_20250709_t0.JPG_detect.csv,noisy_0014_top_20250709_t1.JPG_detect.csv,210,476,277,592,493,172,529,328,0.0,0.644128143787384,0.5153025150299072,reid_assist
1430,,noisy_0014_top_20250709_t1.JPG_detect.csv,,,,,546,179,583,325,0.0,0.0,0.0,new
1431,noisy_0015_top_20250709_t0.JPG_detect.csv,noisy_0015_top_20250709_t1.JPG_detect.csv,30,328,207,482,0,383,68,563,0.10527199462726662,0.6554877758026123,0.5454446195675432,hungarian
1432,noisy_0015_top_20250709_t0.JPG_detect.csv,noisy_0015_top_20250709_t1.JPG_detect.csv,240,202,353,349,59,202,163,344,0.0,0.5195761919021606,0.41566095352172855,hungarian
1433,noisy_0015_top_20250709_t0.JPG_detect.csv,noisy_0015_top_20250709_t1.JPG_detect.csv,472,406,639,570,330,301,500,421,0.008866745482182064,0.665231466293335,0.5339585221311044,hungarian
1434,noisy_0015_top_20250709_t0.JPG_detect.csv,noisy_0015_top_20250709_t1.JPG_detect.csv,373,80,425,192,300,126,419,200,0.2618595825426945,0.43390902876853943,0.39949913952337046,hungarian
1435,noisy_0015_top_20250709_t0.JPG_detect.csv,noisy_0015_top_20250709_t1.JPG_detect.csv,482,316,640,432,317,220,467,302,0.0,0.6890071630477905,0.5512057304382324,hungarian
1436,noisy_0015_top_20250709_t0.JPG_detect.csv,noisy_0015_top_20250709_t1.JPG_detect.csv,441,548,632,640,348,417,561,590,0.10206354670824812,0.6390982270240784,0.5316912909609124,hungarian
1437,noisy_0015_top_20250709_t0.JPG_detect.csv,noisy_0015_top_20250709_t1.JPG_detect.csv,516,249,639,353,136,80,200,172,0.0,0.7827964425086975,0.626237154006958,reid_assist
1438,,noisy_0015_top_20250709_t1.JPG_detect.csv,,,,,0,383,67,480,0.0,0.0,0.0,new
1439,,noisy_0015_top_20250709_t1.JPG_detect.csv,,,,,0,360,51,580,0.0,0.0,0.0,new
1440,noisy_0016_top_20250704_t0.png_detect.csv,noisy_0016_top_20250704_t1.png_detect.csv,343,136,460,215,336,178,490,280,0.20992144311899913,0.7289141416549683,0.6251156019477744,hungarian
1441,noisy_0016_top_20250704_t0.png_detect.csv,noisy_0016_top_20250704_t1.png_detect.csv,342,19,458,102,339,26,486,130,0.5475776397515528,0.8169112801551819,0.7630445520744562,hungarian
1442,noisy_0016_top_20250704_t0.png_detect.csv,noisy_0016_top_20250704_t1.png_detect.csv,324,526,438,601,326,432,474,533,0.03451615743594259,0.8245785236358643,0.66656605039588,hungarian
1443,noisy_0016_top_20250707_t0.JPG_detect.csv,noisy_0016_top_20250707_t1.JPG_detect.csv,228,127,341,526,110,100,219,498,0.0,0.7996735572814941,0.6397388458251954,hungarian
1444,noisy_0016_top_20250709_t0.JPG_detect.csv,noisy_0016_top_20250709_t1.JPG_detect.csv,344,400,407,450,345,400,408,451,0.9500459699662887,0.38066747784614563,0.4945431762701743,hungarian
1445,noisy_0016_top_20250709_t0.JPG_detect.csv,noisy_0016_top_20250709_t1.JPG_detect.csv,267,295,302,460,267,293,301,462,0.9490779901877855,0.8617162704467773,0.879188614394979,hungarian
1446,noisy_0016_top_20250711_t0.JPG_detect.csv,noisy_0016_top_20250711_t1.JPG_detect.csv,465,75,558,349,465,80,558,347,0.9744525547445255,0.9126234650611877,0.9249892829978553,hungarian
1447,noisy_0016_top_20250711_t0.JPG_detect.csv,noisy_0016_top_20250711_t1.JPG_detect.csv,0,293,82,629,0,294,62,624,0.742595818815331,0.6668322682380676,0.6819849783535203,hungarian
1448,noisy_0017_top_20250707_t0.JPG_detect.csv,noisy_0017_top_20250707_t1.JPG_detect.csv,253,63,344,441,129,49,257,445,0.018091751023045444,0.7265742421150208,0.5848777438966257,hungarian
1449,noisy_0017_top_20250711_t0.JPG_detect.csv,noisy_0017_top_20250711_t1.JPG_detect.csv,253,103,323,317,255,101,323,322,0.9415113871635611,0.8825883269309998,0.894372938977512,hungarian
1450,noisy_0018_top_20250703_t0.png_detect.csv,noisy_0018_top_20250703_t1.png_detect.csv,526,97,622,223,568,249,626,385,0.0,0.6888903975486755,0.5511123180389405,hungarian
1451,noisy_0018_top_20250703_t0.png_detect.csv,noisy_0018_top_20250703_t1.png_detect.csv,234,30,298,184,98,141,179,201,0.0,0.6198950409889221,0.4959160327911377,hungarian
1452,noisy_0018_top_20250703_t0.png_detect.csv,noisy_0018_top_20250703_t1.png_detect.csv,345,558,427,639,315,500,380,639,0.22076000622955927,0.6263924837112427,0.545265988214906,hungarian
1453,noisy_0018_top_20250703_t0.png_detect.csv,noisy_0018_top_20250703_t1.png_detect.csv,461,291,545,434,468,379,525,502,0.19731873111782477,0.5312014818191528,0.46442493167888727,hungarian
1454,noisy_0018_top_20250703_t0.png_detect.csv,noisy_0018_top_20250703_t1.png_detect.csv,0,214,77,296,83,233,162,294,0.0,0.8319626450538635,0.6655701160430909,hungarian
1455,noisy_0018_top_20250703_t0.png_detect.csv,noisy_0018_top_20250703_t1.png_detect.csv,115,6,174,46,99,0,181,52,0.5534709193245778,0.4909950792789459,0.5034902472880723,hungarian
1456,noisy_0019_top_20250702_t0.jpg_detect.csv,noisy_0019_top_20250702_t1.JPG_detect.csv,325,414,453,487,447,397,601,565,0.012594168727356374,0.6425197124481201,0.5165346037039673,hungarian
1457,noisy_0019_top_20250702_t0.jpg_detect.csv,noisy_0019_top_20250702_t1.JPG_detect.csv,335,264,460,345,419,355,601,565,0.0,0.4815399646759033,0.38523197174072266,reid_assist
1458,,noisy_0019_top_20250702_t1.JPG_detect.csv,,,,,427,322,565,576,0.0,0.0,0.0,new
1459,noisy_0019_top_20250708_t0.jpg_detect.csv,noisy_0019_top_20250708_t1.jpg_detect.csv,391,265,441,427,390,267,440,426,0.9433345441336723,0.8474001884460449,0.8665870595835705,hungarian
1460,noisy_0019_top_20250708_t0.jpg_detect.csv,noisy_0019_top_20250708_t1.jpg_detect.csv,385,60,436,245,385,59,435,244,0.9699525566684238,0.6953117847442627,0.750239939129095,hungarian
1461,noisy_0020_top_20250703_t0.png_detect.csv,noisy_0020_top_20250703_t1.png_detect.csv,280,125,318,240,338,153,372,274,0.0,0.5419563055038452,0.4335650444030762,hungarian
1462,noisy_0020_top_20250703_t0.png_detect.csv,noisy_0020_top_20250703_t1.png_detect.csv,278,256,319,372,305,153,338,274,0.029657526185712605,0.42770475149154663,0.34809530643037984,hungarian
1463,noisy_0020_top_20250703_t0.png_detect.csv,noisy_0020_top_20250703_t1.png_detect.csv,244,254,287,373,304,290,340,409,0.0,0.5434302687644958,0.4347442150115967,hungarian
1464,noisy_0020_top_20250703_t0.png_detect.csv,noisy_0020_top_20250703_t1.png_detect.csv,205,253,253,372,274,168,305,267,0.0,0.557860255241394,0.44628820419311527,hungarian
1465,noisy_0020_top_20250703_t0.png_detect.csv,noisy_0020_top_20250703_t1.png_detect.csv,39,118,77,239,373,154,408,276,0.0,0.5585384368896484,0.44683074951171875,reid_assist
1466,noisy_0020_top_20250703_t0.png_detect.csv,noisy_0020_top_20250703_t1.png_detect.csv,175,250,217,369,406,159,439,277,0.0,0.6766486167907715,0.5413188934326172,reid_assist
1467,noisy_0020_top_20250703_t0.png_detect.csv,noisy_0020_top_20250703_t1.png_detect.csv,74,118,115,240,506,282,539,410,0.0,0.7047932147979736,0.5638345718383789,reid_assist
1468,noisy_0020_top_20250703_t0.png_detect.csv,noisy_0020_top_20250703_t1.png_detect.csv,11,119,45,220,438,282,472,404,0.0,0.7202871441841125,0.5762297153472901,reid_assist
1469,noisy_0020_top_20250703_t0.png_detect.csv,noisy_0020_top_20250703_t1.png_detect.csv,0,123,14,220,542,284,574,409,0.0,0.6734092831611633,0.5387274265289307,reid_assist
1470,noisy_0020_top_20250703_t0.png_detect.csv,noisy_0020_top_20250703_t1.png_detect.csv,143,131,182,250,473,282,505,409,0.0,0.6523147821426392,0.5218518257141114,reid_assist
1471,noisy_0020_top_20250703_t0.png_detect.csv,noisy_0020_top_20250703_t1.png_detect.csv,413,565,497,627,603,309,627,399,0.0,0.5549439787864685,0.4439551830291748,reid_assist
