vehicle_id,zone_id,t0_image,t1_image,move_dist,diag0,delta_min,move_ratio,stop
1124,,bright_0026_top_20250707_t0,bright_0026_top_20250707_t1,83.117,275.772,7,0.301,No
1125,,bright_0026_top_20250707_t0,bright_0026_top_20250707_t1,54.509,238.212,7,0.229,No
1126,,bright_0027_top_20250707_t0,bright_0027_top_20250707_t1,161.969,367.549,6,0.441,No
1127,,bright_0027_top_20250709_t0,bright_0027_top_20250709_t1,0.0,85.041,8,0.0,Yes
1128,,bright_0028_top_20250703_t0,bright_0028_top_20250703_t1,86.984,428.404,9,0.203,No
1129,,bright_0028_top_20250704_t0,bright_0028_top_20250704_t1,0.0,163.193,9,0.0,Yes
1130,,bright_0029_top_20250704_t0,bright_0029_top_20250704_t1,4.5,100.846,6,0.045,Yes
1131,,bright_0029_top_20250704_t0,bright_0029_top_20250704_t1,4.61,55.227,6,0.083,Yes
1132,,bright_0029_top_20250704_t0,bright_0029_top_20250704_t1,3.162,47.434,6,0.067,Yes
1133,,bright_0029_top_20250704_t0,bright_0029_top_20250704_t1,6.021,53.235,6,0.113,Yes
1134,,bright_0029_top_20250704_t0,bright_0029_top_20250704_t1,5.099,57.306,6,0.089,Yes
1135,,bright_0029_top_20250704_t0,bright_0029_top_20250704_t1,4.717,96.177,6,0.049,Yes
1136,,bright_0029_top_20250704_t0,bright_0029_top_20250704_t1,4.0,58.249,6,0.069,Yes
1137,,bright_0029_top_20250704_t0,bright_0029_top_20250704_t1,28.469,56.604,6,0.503,No
1138,,bright_0029_top_20250704_t0,bright_0029_top_20250704_t1,5.385,101.872,6,0.053,Yes
1139,,bright_0029_top_20250704_t0,bright_0029_top_20250704_t1,6.021,53.254,6,0.113,Yes
1140,,bright_0029_top_20250704_t0,bright_0029_top_20250704_t1,4.528,53.009,6,0.085,Yes
1141,,bright_0029_top_20250704_t0,bright_0029_top_20250704_t1,6.671,59.076,6,0.113,Yes
1142,,bright_0029_top_20250704_t0,bright_0029_top_20250704_t1,37.232,47.508,6,0.784,No
1143,,bright_0029_top_20250704_t0,bright_0029_top_20250704_t1,2.55,59.093,6,0.043,Yes
1145,,bright_0029_top_20250707_t0,bright_0029_top_20250707_t1,4.924,195.727,7,0.025,Yes
1146,,bright_0029_top_20250707_t0,bright_0029_top_20250707_t1,5.59,179.402,7,0.031,Yes
1147,,bright_0029_top_20250707_t0,bright_0029_top_20250707_t1,5.5,209.122,7,0.026,Yes
1148,,bright_0029_top_20250707_t0,bright_0029_top_20250707_t1,5.59,177.079,7,0.032,Yes
1149,,bright_0029_top_20250707_t0,bright_0029_top_20250707_t1,4.272,62.801,7,0.068,Yes
1150,,bright_0029_top_20250707_t0,bright_0029_top_20250707_t1,5.148,70.803,7,0.073,Yes
1151,,bright_0029_top_20250709_t0,bright_0029_top_20250709_t1,2.55,336.681,10,0.008,Yes
1152,,bright_0029_top_20250709_t0,bright_0029_top_20250709_t1,2.693,357.315,10,0.008,Yes
1153,,bright_0029_top_20250709_t0,bright_0029_top_20250709_t1,3.536,354.803,10,0.01,Yes
1154,,bright_0029_top_20250709_t0,bright_0029_top_20250709_t1,4.61,372.839,10,0.012,Yes
1155,,bright_0031_top_20250707_t0,bright_0031_top_20250707_t1,34.63,180.854,6,0.191,No
1156,,bright_0031_top_20250707_t0,bright_0031_top_20250707_t1,34.688,376.198,6,0.092,Yes
1157,,bright_0033_top_20250707_t0,bright_0033_top_20250707_t1,10.548,175.96,6,0.06,Yes
1158,,bright_0033_top_20250707_t0,bright_0033_top_20250707_t1,75.048,400.911,6,0.187,No
1159,,bright_0033_top_20250707_t0,bright_0033_top_20250707_t1,27.857,153.287,6,0.182,No
1160,,bright_0034_top_20250704_t0,bright_0034_top_20250704_t1,0.0,159.201,7,0.0,Yes
1161,,bright_0034_top_20250704_t0,bright_0034_top_20250704_t1,0.0,133.015,7,0.0,Yes
1162,,bright_0038_top_20250704_t0,bright_0038_top_20250704_t1,22.051,94.847,8,0.232,No
1163,,bright_0038_top_20250704_t0,bright_0038_top_20250704_t1,45.831,85.0,8,0.539,No
1164,,bright_0043_top_20250704_t0,bright_0043_top_20250704_t1,0.0,147.492,9,0.0,Yes
1165,,bright_0043_top_20250704_t0,bright_0043_top_20250704_t1,0.0,149.218,9,0.0,Yes
1166,,bright_0043_top_20250704_t0,bright_0043_top_20250704_t1,0.0,108.674,9,0.0,Yes
1167,,bright_0043_top_20250704_t0,bright_0043_top_20250704_t1,0.0,159.389,9,0.0,Yes
1168,,bright_0043_top_20250704_t0,bright_0043_top_20250704_t1,0.0,147.733,9,0.0,Yes
1169,,bright_0043_top_20250704_t0,bright_0043_top_20250704_t1,0.0,146.986,9,0.0,Yes
1170,,bright_0043_top_20250704_t0,bright_0043_top_20250704_t1,0.0,154.434,9,0.0,Yes
1171,,bright_0043_top_20250704_t0,bright_0043_top_20250704_t1,0.0,149.218,9,0.0,Yes
1172,,bright_0043_top_20250704_t0,bright_0043_top_20250704_t1,0.0,59.363,9,0.0,Yes
1173,,bright_0048_top_20250704_t0,bright_0048_top_20250704_t1,0.0,48.301,9,0.0,Yes
1174,,bright_0049_top_20250704_t0,bright_0049_top_20250704_t1,0.0,117.047,6,0.0,Yes
1175,,bright_0049_top_20250704_t0,bright_0049_top_20250704_t1,0.0,134.302,6,0.0,Yes
1176,,bright_0049_top_20250704_t0,bright_0049_top_20250704_t1,0.0,118.461,6,0.0,Yes
1177,,bright_0049_top_20250704_t0,bright_0049_top_20250704_t1,0.0,142.902,6,0.0,Yes
1178,,bright_0049_top_20250704_t0,bright_0049_top_20250704_t1,0.0,130.357,6,0.0,Yes
1179,,bright_0049_top_20250704_t0,bright_0049_top_20250704_t1,0.0,97.0,6,0.0,Yes
1180,,bright_0049_top_20250704_t0,bright_0049_top_20250704_t1,0.0,90.785,6,0.0,Yes
1181,,bright_0049_top_20250704_t0,bright_0049_top_20250704_t1,0.0,124.68,6,0.0,Yes
1182,,bright_0049_top_20250704_t0,bright_0049_top_20250704_t1,0.0,151.832,6,0.0,Yes
1183,,bright_0049_top_20250704_t0,bright_0049_top_20250704_t1,0.0,149.188,6,0.0,Yes
1184,,bright_0049_top_20250704_t0,bright_0049_top_20250704_t1,0.0,89.644,6,0.0,Yes
1185,,bright_0049_top_20250704_t0,bright_0049_top_20250704_t1,0.0,147.258,6,0.0,Yes
1186,,bright_0049_top_20250704_t0,bright_0049_top_20250704_t1,0.0,128.004,6,0.0,Yes
1187,,bright_0049_top_20250704_t0,bright_0049_top_20250704_t1,0.0,150.153,6,0.0,Yes
1188,,bright_0049_top_20250704_t0,bright_0049_top_20250704_t1,0.0,54.672,6,0.0,Yes
1189,,bright_0049_top_20250704_t0,bright_0049_top_20250704_t1,0.0,86.729,6,0.0,Yes
1190,,bright_0049_top_20250704_t0,bright_0049_top_20250704_t1,0.0,93.107,6,0.0,Yes
1191,,bright_0049_top_20250704_t0,bright_0049_top_20250704_t1,0.0,72.67,6,0.0,Yes
1192,,bright_0049_top_20250704_t0,bright_0049_top_20250704_t1,0.0,61.4,6,0.0,Yes
1193,,bright_0049_top_20250704_t0,bright_0049_top_20250704_t1,0.0,111.086,6,0.0,Yes
1194,,bright_s022_top_20250707_t0,bright_s022_top_20250707_t1,42.086,451.164,6,0.093,Yes
1195,,bright_s022_top_20250707_t0,bright_s022_top_20250707_t1,124.356,442.327,6,0.281,No
1196,,bright_s023_top_20250707_t0,bright_s023_top_20250707_t1,31.977,373.466,8,0.086,Yes
1197,,bright_s023_top_20250707_t0,bright_s023_top_20250707_t1,253.567,515.606,8,0.492,No
1198,,bright_s023_top_20250707_t0,bright_s023_top_20250707_t1,28.5,475.946,8,0.06,Yes
1199,,bright_s023_top_20250707_t0,bright_s023_top_20250707_t1,53.535,419.687,8,0.128,Yes
1200,,noisy_0001_top_20250702_t0,noisy_0001_top_20250702_t1,1.0,331.217,6,0.003,Yes
1201,,noisy_0001_top_20250702_t0,noisy_0001_top_20250702_t1,1.803,327.3,6,0.006,Yes
1202,,noisy_0001_top_20250702_t0,noisy_0001_top_20250702_t1,1.414,243.813,6,0.006,Yes
1203,,noisy_0001_top_20250703_t0,noisy_0001_top_20250703_t1,113.842,138.322,6,0.823,No
1204,,noisy_0001_top_20250703_t0,noisy_0001_top_20250703_t1,278.146,138.6,6,2.007,No
1205,,noisy_0001_top_20250703_t0,noisy_0001_top_20250703_t1,253.665,134.629,6,1.884,No
1206,,noisy_0001_top_20250703_t0,noisy_0001_top_20250703_t1,220.684,136.616,6,1.615,No
1207,,noisy_0001_top_20250703_t0,noisy_0001_top_20250703_t1,367.129,104.35,6,3.518,No
1208,,noisy_0001_top_20250703_t0,noisy_0001_top_20250703_t1,185.033,138.885,6,1.332,No
1209,,noisy_0001_top_20250703_t0,noisy_0001_top_20250703_t1,251.111,139.176,6,1.804,No
1210,,noisy_0001_top_20250703_t0,noisy_0001_top_20250703_t1,536.685,96.213,6,5.578,No
1211,,noisy_0001_top_20250703_t0,noisy_0001_top_20250703_t1,224.725,137.266,6,1.637,No
1212,,noisy_0001_top_20250704_t0,noisy_0001_top_20250704_t1,122.32,394.64,8,0.31,No
1214,,noisy_0001_top_20250708_t0,noisy_0001_top_20250708_t1,44.702,283.769,7,0.158,No
1215,,noisy_0001_top_20250708_t0,noisy_0001_top_20250708_t1,30.7,288.905,7,0.106,Yes
1216,,noisy_0001_top_20250708_t0,noisy_0001_top_20250708_t1,196.955,297.357,7,0.662,No
1217,,noisy_0001_top_20250708_t0,noisy_0001_top_20250708_t1,203.981,291.055,7,0.701,No
1218,,noisy_0001_top_20250708_t0,noisy_0001_top_20250708_t1,114.001,281.187,7,0.405,No
1219,,noisy_0001_top_20250708_t0,noisy_0001_top_20250708_t1,233.002,306.751,7,0.76,No
1220,,noisy_0001_top_20250708_t0,noisy_0001_top_20250708_t1,220.545,289.166,7,0.763,No
1221,,noisy_0001_top_20250711_t0,noisy_0001_top_20250711_t1,0.707,118.533,8,0.006,Yes
1222,,noisy_0001_top_20250711_t0,noisy_0001_top_20250711_t1,0.707,119.883,8,0.006,Yes
1223,,noisy_0001_top_20250711_t0,noisy_0001_top_20250711_t1,1.803,122.654,8,0.015,Yes
1224,,noisy_0002_top_20250704_t0,noisy_0002_top_20250704_t1,68.82,140.246,9,0.491,No
1226,,noisy_0003_top_20250705_t0,noisy_0003_top_20250705_t1,3.202,85.071,9,0.038,Yes
1228,,noisy_0003_top_20250707_t0,noisy_0003_top_20250707_t1,191.944,195.862,6,0.98,No
1229,,noisy_0003_top_20250707_t0,noisy_0003_top_20250707_t1,77.177,88.006,6,0.877,No
1230,,noisy_0003_top_20250707_t0,noisy_0003_top_20250707_t1,21.101,106.888,6,0.197,No
1231,,noisy_0003_top_20250707_t0,noisy_0003_top_20250707_t1,129.339,154.042,6,0.84,No
1232,,noisy_0003_top_20250707_t0,noisy_0003_top_20250707_t1,90.561,131.605,6,0.688,No
1233,,noisy_0003_top_20250707_t0,noisy_0003_top_20250707_t1,515.44,127.047,6,4.057,No
1235,,noisy_0003_top_20250708_t0,noisy_0003_top_20250708_t1,128.719,161.719,9,0.796,No
1236,,noisy_0003_top_20250708_t0,noisy_0003_top_20250708_t1,71.309,143.694,9,0.496,No
1237,,noisy_0003_top_20250708_t0,noisy_0003_top_20250708_t1,126.12,153.708,9,0.821,No
1238,,noisy_0003_top_20250708_t0,noisy_0003_top_20250708_t1,359.878,139.846,9,2.573,No
1239,,noisy_0003_top_20250711_t0,noisy_0003_top_20250711_t1,0.707,161.914,6,0.004,Yes
1240,,noisy_0003_top_20250711_t0,noisy_0003_top_20250711_t1,2.062,160.555,6,0.013,Yes
1241,,noisy_0003_top_20250711_t0,noisy_0003_top_20250711_t1,4.717,146.154,6,0.032,Yes
1242,,noisy_0003_top_20250711_t0,noisy_0003_top_20250711_t1,3.0,161.012,6,0.019,Yes
1243,,noisy_0004_top_20250703_t0,noisy_0004_top_20250703_t1,2.062,99.745,9,0.021,Yes
1244,,noisy_0004_top_20250703_t0,noisy_0004_top_20250703_t1,1.118,103.47,9,0.011,Yes
1246,,noisy_0004_top_20250708_t0,noisy_0004_top_20250708_t1,118.406,128.16,6,0.924,No
1247,,noisy_0004_top_20250708_t0,noisy_0004_top_20250708_t1,70.677,206.649,6,0.342,No
1248,,noisy_0004_top_20250708_t0,noisy_0004_top_20250708_t1,69.112,206.4,6,0.335,No
1249,,noisy_0005_top_20250702_t0,noisy_0005_top_20250702_t1,198.346,230.361,9,0.861,No
1250,,noisy_0005_top_20250707_t0,noisy_0005_top_20250707_t1,73.493,139.216,9,0.528,No
1253,,noisy_0005_top_20250708_t0,noisy_0005_top_20250708_t1,140.631,181.221,6,0.776,No
1254,,noisy_0005_top_20250708_t0,noisy_0005_top_20250708_t1,97.909,137.928,6,0.71,No
1255,,noisy_0005_top_20250708_t0,noisy_0005_top_20250708_t1,138.023,166.379,6,0.83,No
1256,,noisy_0005_top_20250708_t0,noisy_0005_top_20250708_t1,86.539,100.09,6,0.865,No
1257,,noisy_0005_top_20250708_t0,noisy_0005_top_20250708_t1,171.283,78.294,6,2.188,No
1258,,noisy_0006_top_20250703_t0,noisy_0006_top_20250703_t1,19.526,112.446,7,0.174,No
1259,,noisy_0006_top_20250703_t0,noisy_0006_top_20250703_t1,41.14,116.606,7,0.353,No
1260,,noisy_0006_top_20250703_t0,noisy_0006_top_20250703_t1,22.456,123.556,7,0.182,No
1261,,noisy_0006_top_20250703_t0,noisy_0006_top_20250703_t1,64.846,102.728,7,0.631,No
1262,,noisy_0006_top_20250703_t0,noisy_0006_top_20250703_t1,59.603,42.45,7,1.404,No
1263,,noisy_0006_top_20250704_t0,noisy_0006_top_20250704_t1,46.615,299.546,6,0.156,No
1264,,noisy_0006_top_20250704_t0,noisy_0006_top_20250704_t1,42.059,259.237,6,0.162,No
1265,,noisy_0006_top_20250704_t0,noisy_0006_top_20250704_t1,14.431,242.706,6,0.059,Yes
1266,,noisy_0006_top_20250707_t0,noisy_0006_top_20250707_t1,155.872,178.572,6,0.873,No
1267,,noisy_0006_top_20250707_t0,noisy_0006_top_20250707_t1,25.554,125.575,6,0.203,No
1276,,noisy_0006_top_20250708_t0,noisy_0006_top_20250708_t1,11.662,286.458,8,0.041,Yes
1277,,noisy_0006_top_20250708_t0,noisy_0006_top_20250708_t1,14.866,292.77,8,0.051,Yes
1278,,noisy_0006_top_20250708_t0,noisy_0006_top_20250708_t1,86.228,291.046,8,0.296,No
1279,,noisy_0006_top_20250708_t0,noisy_0006_top_20250708_t1,84.666,298.826,8,0.283,No
1280,,noisy_0006_top_20250708_t0,noisy_0006_top_20250708_t1,80.257,288.647,8,0.278,No
1281,,noisy_0006_top_20250708_t0,noisy_0006_top_20250708_t1,32.004,293.736,8,0.109,Yes
1282,,noisy_0006_top_20250708_t0,noisy_0006_top_20250708_t1,19.007,260.404,8,0.073,Yes
1284,,noisy_0006_top_20250709_t0,noisy_0006_top_20250709_t1,73.015,103.619,8,0.705,No
1285,,noisy_0006_top_20250709_t0,noisy_0006_top_20250709_t1,352.636,77.13,8,4.572,No
1286,,noisy_0006_top_20250709_t0,noisy_0006_top_20250709_t1,395.4,151.427,8,2.611,No
1287,,noisy_0006_top_20250709_t0,noisy_0006_top_20250709_t1,348.029,71.589,8,4.861,No
1288,,noisy_0006_top_20250709_t0,noisy_0006_top_20250709_t1,406.214,194.031,8,2.094,No
1291,,noisy_0006_top_20250711_t0,noisy_0006_top_20250711_t1,0.707,214.021,9,0.003,Yes
1292,,noisy_0006_top_20250711_t0,noisy_0006_top_20250711_t1,1.581,247.194,9,0.006,Yes
1293,,noisy_0006_top_20250711_t0,noisy_0006_top_20250711_t1,4.528,201.695,9,0.022,Yes
1294,,noisy_0006_top_20250711_t0,noisy_0006_top_20250711_t1,4.5,215.727,9,0.021,Yes
1296,,noisy_0007_top_20250703_t0,noisy_0007_top_20250703_t1,58.346,99.624,7,0.586,No
1297,,noisy_0007_top_20250703_t0,noisy_0007_top_20250703_t1,12.777,93.814,7,0.136,Yes
1298,,noisy_0007_top_20250703_t0,noisy_0007_top_20250703_t1,39.17,98.234,7,0.399,No
1299,,noisy_0007_top_20250703_t0,noisy_0007_top_20250703_t1,29.21,100.424,7,0.291,No
1300,,noisy_0007_top_20250703_t0,noisy_0007_top_20250703_t1,46.907,63.82,7,0.735,No
1302,,noisy_0007_top_20250705_t0,noisy_0007_top_20250705_t1,1.0,75.24,7,0.013,Yes
1303,,noisy_0007_top_20250705_t0,noisy_0007_top_20250705_t1,0.707,82.855,7,0.009,Yes
1304,,noisy_0007_top_20250705_t0,noisy_0007_top_20250705_t1,1.414,70.774,7,0.02,Yes
1305,,noisy_0007_top_20250707_t0,noisy_0007_top_20250707_t1,55.227,125.96,10,0.438,No
1306,,noisy_0007_top_20250707_t0,noisy_0007_top_20250707_t1,83.679,121.84,10,0.687,No
1307,,noisy_0007_top_20250707_t0,noisy_0007_top_20250707_t1,63.123,120.603,10,0.523,No
1308,,noisy_0007_top_20250707_t0,noisy_0007_top_20250707_t1,50.224,121.565,10,0.413,No
1309,,noisy_0007_top_20250707_t0,noisy_0007_top_20250707_t1,61.8,119.641,10,0.517,No
1310,,noisy_0007_top_20250707_t0,noisy_0007_top_20250707_t1,9.014,130.507,10,0.069,Yes
1311,,noisy_0007_top_20250707_t0,noisy_0007_top_20250707_t1,83.774,125.686,10,0.667,No
1312,,noisy_0007_top_20250707_t0,noisy_0007_top_20250707_t1,48.469,129.692,10,0.374,No
1313,,noisy_0007_top_20250707_t0,noisy_0007_top_20250707_t1,61.745,123.665,10,0.499,No
1314,,noisy_0007_top_20250707_t0,noisy_0007_top_20250707_t1,113.922,124.724,10,0.913,No
1315,,noisy_0007_top_20250707_t0,noisy_0007_top_20250707_t1,78.29,125.873,10,0.622,No
1316,,noisy_0007_top_20250707_t0,noisy_0007_top_20250707_t1,37.407,111.826,10,0.335,No
1317,,noisy_0007_top_20250707_t0,noisy_0007_top_20250707_t1,60.208,122.262,10,0.492,No
1318,,noisy_0007_top_20250707_t0,noisy_0007_top_20250707_t1,30.923,118.14,10,0.262,No
1319,,noisy_0007_top_20250707_t0,noisy_0007_top_20250707_t1,78.6,118.296,10,0.664,No
1320,,noisy_0007_top_20250707_t0,noisy_0007_top_20250707_t1,56.5,218.186,10,0.259,No
1321,,noisy_0007_top_20250707_t0,noisy_0007_top_20250707_t1,84.876,122.972,10,0.69,No
1322,,noisy_0007_top_20250707_t0,noisy_0007_top_20250707_t1,47.066,93.963,10,0.501,No
1323,,noisy_0007_top_20250707_t0,noisy_0007_top_20250707_t1,51.002,119.105,10,0.428,No
1324,,noisy_0007_top_20250707_t0,noisy_0007_top_20250707_t1,74.027,124.908,10,0.593,No
1325,,noisy_0007_top_20250707_t0,noisy_0007_top_20250707_t1,75.599,131.042,10,0.577,No
1326,,noisy_0007_top_20250707_t0,noisy_0007_top_20250707_t1,113.369,147.462,10,0.769,No
1327,,noisy_0007_top_20250707_t0,noisy_0007_top_20250707_t1,85.553,138.322,10,0.619,No
1328,,noisy_0007_top_20250707_t0,noisy_0007_top_20250707_t1,54.023,154.276,10,0.35,No
1329,,noisy_0007_top_20250707_t0,noisy_0007_top_20250707_t1,297.492,124.908,10,2.382,No
1330,,noisy_0007_top_20250707_t0,noisy_0007_top_20250707_t1,466.505,122.801,10,3.799,No
1331,,noisy_0007_top_20250707_t0,noisy_0007_top_20250707_t1,292.077,123.081,10,2.373,No
1334,,noisy_0007_top_20250708_t0,noisy_0007_top_20250708_t1,284.988,330.553,9,0.862,No
1335,,noisy_0007_top_20250708_t0,noisy_0007_top_20250708_t1,140.855,268.812,9,0.524,No
1336,,noisy_0007_top_20250708_t0,noisy_0007_top_20250708_t1,72.805,316.291,9,0.23,No
1337,,noisy_0007_top_20250711_t0,noisy_0007_top_20250711_t1,3.5,221.984,6,0.016,Yes
1338,,noisy_0007_top_20250711_t0,noisy_0007_top_20250711_t1,2.0,219.791,6,0.009,Yes
1339,,noisy_0007_top_20250711_t0,noisy_0007_top_20250711_t1,1.414,215.128,6,0.007,Yes
1340,,noisy_0008_top_20250703_t0,noisy_0008_top_20250703_t1,163.397,113.952,8,1.434,No
1341,,noisy_0008_top_20250708_t0,noisy_0008_top_20250708_t1,94.154,219.456,8,0.429,No
1342,,noisy_0008_top_20250708_t0,noisy_0008_top_20250708_t1,134.099,249.161,8,0.538,No
1344,,noisy_0008_top_20250711_t0,noisy_0008_top_20250711_t1,1.803,131.822,9,0.014,Yes
1345,,noisy_0009_top_20250703_t0,noisy_0009_top_20250703_t1,56.613,108.074,9,0.524,No
1346,,noisy_0009_top_20250703_t0,noisy_0009_top_20250703_t1,276.88,98.351,9,2.815,No
1347,,noisy_0009_top_20250704_t0,noisy_0009_top_20250704_t1,80.481,123.329,6,0.653,No
1348,,noisy_0009_top_20250704_t0,noisy_0009_top_20250704_t1,83.738,111.946,6,0.748,No
1349,,noisy_0009_top_20250707_t0,noisy_0009_top_20250707_t1,60.69,108.706,6,0.558,No
1350,,noisy_0009_top_20250707_t0,noisy_0009_top_20250707_t1,41.677,113.278,6,0.368,No
1351,,noisy_0009_top_20250707_t0,noisy_0009_top_20250707_t1,32.871,112.045,6,0.293,No
1352,,noisy_0009_top_20250707_t0,noisy_0009_top_20250707_t1,61.28,104.69,6,0.585,No
1353,,noisy_0009_top_20250707_t0,noisy_0009_top_20250707_t1,53.085,101.98,6,0.521,No
1354,,noisy_0009_top_20250707_t0,noisy_0009_top_20250707_t1,81.727,104.235,6,0.784,No
1355,,noisy_0009_top_20250707_t0,noisy_0009_top_20250707_t1,52.223,107.935,6,0.484,No
1356,,noisy_0009_top_20250707_t0,noisy_0009_top_20250707_t1,16.225,110.39,6,0.147,Yes
1357,,noisy_0009_top_20250707_t0,noisy_0009_top_20250707_t1,88.104,124.326,6,0.709,No
1358,,noisy_0009_top_20250707_t0,noisy_0009_top_20250707_t1,31.753,134.48,6,0.236,No
1359,,noisy_0009_top_20250707_t0,noisy_0009_top_20250707_t1,63.287,138.827,6,0.456,No
1360,,noisy_0009_top_20250707_t0,noisy_0009_top_20250707_t1,41.548,129.035,6,0.322,No
1361,,noisy_0009_top_20250707_t0,noisy_0009_top_20250707_t1,108.012,128.736,6,0.839,No
1362,,noisy_0009_top_20250707_t0,noisy_0009_top_20250707_t1,35.089,132.563,6,0.265,No
1363,,noisy_0009_top_20250711_t0,noisy_0009_top_20250711_t1,3.64,178.34,9,0.02,Yes
1367,,noisy_0010_top_20250704_t0,noisy_0010_top_20250704_t1,37.047,88.6,7,0.418,No
1368,,noisy_0010_top_20250704_t0,noisy_0010_top_20250704_t1,25.598,106.626,7,0.24,No
1369,,noisy_0010_top_20250704_t0,noisy_0010_top_20250704_t1,38.503,112.947,7,0.341,No
1370,,noisy_0010_top_20250707_t0,noisy_0010_top_20250707_t1,98.886,110.114,10,0.898,No
1371,,noisy_0010_top_20250707_t0,noisy_0010_top_20250707_t1,73.756,104.293,10,0.707,No
1372,,noisy_0010_top_20250707_t0,noisy_0010_top_20250707_t1,14.23,116.181,10,0.122,Yes
1373,,noisy_0010_top_20250708_t0,noisy_0010_top_20250708_t1,46.09,219.529,7,0.21,No
1374,,noisy_0010_top_20250708_t0,noisy_0010_top_20250708_t1,30.187,203.666,7,0.148,Yes
1375,,noisy_0010_top_20250708_t0,noisy_0010_top_20250708_t1,22.897,214.972,7,0.107,Yes
1376,,noisy_0010_top_20250708_t0,noisy_0010_top_20250708_t1,19.526,206.32,7,0.095,Yes
1377,,noisy_0010_top_20250711_t0,noisy_0010_top_20250711_t1,0.0,185.626,9,0.0,Yes
1378,,noisy_0010_top_20250711_t0,noisy_0010_top_20250711_t1,1.0,177.553,9,0.006,Yes
1379,,noisy_0010_top_20250711_t0,noisy_0010_top_20250711_t1,0.707,191.003,9,0.004,Yes
1380,,noisy_0010_top_20250711_t0,noisy_0010_top_20250711_t1,2.5,187.523,9,0.013,Yes
1381,,noisy_0011_top_20250702_t0,noisy_0011_top_20250702_t1,35.43,310.886,9,0.114,Yes
1382,,noisy_0011_top_20250703_t0,noisy_0011_top_20250703_t1,49.93,87.801,9,0.569,No
1383,,noisy_0011_top_20250703_t0,noisy_0011_top_20250703_t1,131.766,103.856,9,1.269,No
1384,,noisy_0011_top_20250703_t0,noisy_0011_top_20250703_t1,465.172,78.032,9,5.961,No
1386,,noisy_0011_top_20250709_t0,noisy_0011_top_20250709_t1,1.581,217.276,6,0.007,Yes
1387,,noisy_0012_top_20250707_t0,noisy_0012_top_20250707_t1,42.746,159.013,8,0.269,No
1388,,noisy_0012_top_20250707_t0,noisy_0012_top_20250707_t1,35.004,150.602,8,0.232,No
1389,,noisy_0012_top_20250707_t0,noisy_0012_top_20250707_t1,128.111,205.828,8,0.622,No
1390,,noisy_0012_top_20250707_t0,noisy_0012_top_20250707_t1,238.589,162.89,8,1.465,No
1391,,noisy_0012_top_20250707_t0,noisy_0012_top_20250707_t1,404.211,163.893,8,2.466,No
1392,,noisy_0012_top_20250709_t0,noisy_0012_top_20250709_t1,112.784,130.484,9,0.864,No
1393,,noisy_0012_top_20250709_t0,noisy_0012_top_20250709_t1,35.355,135.949,9,0.26,No
1394,,noisy_0012_top_20250709_t0,noisy_0012_top_20250709_t1,36.841,127.914,9,0.288,No
1395,,noisy_0012_top_20250709_t0,noisy_0012_top_20250709_t1,204.848,236.038,9,0.868,No
1396,,noisy_0012_top_20250709_t0,noisy_0012_top_20250709_t1,612.794,40.706,9,15.054,No
1397,,noisy_0012_top_20250709_t0,noisy_0012_top_20250709_t1,175.138,171.4,9,1.022,No
1398,,noisy_0012_top_20250709_t0,noisy_0012_top_20250709_t1,348.279,151.529,9,2.298,No
1399,,noisy_0012_top_20250709_t0,noisy_0012_top_20250709_t1,140.982,42.059,9,3.352,No
1400,,noisy_0012_top_20250709_t0,noisy_0012_top_20250709_t1,259.531,161.608,9,1.606,No
1401,,noisy_0012_top_20250709_t0,noisy_0012_top_20250709_t1,264.5,132.382,9,1.998,No
1402,,noisy_0014_top_20250702_t0,noisy_0014_top_20250702_t1,70.146,169.095,7,0.415,No
1403,,noisy_0014_top_20250702_t0,noisy_0014_top_20250702_t1,82.901,188.489,7,0.44,No
1405,,noisy_0014_top_20250703_t0,noisy_0014_top_20250703_t1,73.778,106.963,8,0.69,No
1406,,noisy_0014_top_20250703_t0,noisy_0014_top_20250703_t1,70.301,112.161,8,0.627,No
1407,,noisy_0014_top_20250703_t0,noisy_0014_top_20250703_t1,39.579,116.726,8,0.339,No
1408,,noisy_0014_top_20250703_t0,noisy_0014_top_20250703_t1,45.335,114.11,8,0.397,No
1411,,noisy_0014_top_20250704_t0,noisy_0014_top_20250704_t1,159.469,90.028,9,1.771,No
1412,,noisy_0014_top_20250704_t0,noisy_0014_top_20250704_t1,106.397,86.4,9,1.231,No
1413,,noisy_0014_top_20250704_t0,noisy_0014_top_20250704_t1,217.648,106.794,9,2.038,No
1414,,noisy_0014_top_20250708_t0,noisy_0014_top_20250708_t1,63.885,158.619,9,0.403,No
1415,,noisy_0014_top_20250708_t0,noisy_0014_top_20250708_t1,110.518,160.078,9,0.69,No
1416,,noisy_0014_top_20250708_t0,noisy_0014_top_20250708_t1,59.237,187.086,9,0.317,No
1417,,noisy_0014_top_20250708_t0,noisy_0014_top_20250708_t1,130.608,164.77,9,0.793,No
1418,,noisy_0014_top_20250708_t0,noisy_0014_top_20250708_t1,43.026,165.723,9,0.26,No
1419,,noisy_0014_top_20250708_t0,noisy_0014_top_20250708_t1,13.509,166.087,9,0.081,Yes
1420,,noisy_0014_top_20250708_t0,noisy_0014_top_20250708_t1,128.628,90.255,9,1.425,No
1421,,noisy_0014_top_20250708_t0,noisy_0014_top_20250708_t1,326.118,165.424,9,1.971,No
