vehicle_id,t0_image,t1_image,t0_x1,t0_y1,t0_x2,t0_y2,t1_x1,t1_y1,t1_x2,t1_y2,t0_orig_x1,t0_orig_y1,t0_orig_x2,t0_orig_y2,t1_orig_x1,t1_orig_y1,t1_orig_x2,t1_orig_y2,iou,reid_similarity,final_score,note,is_matched
158,,0004_top_20250702_t1.jpg_detect.csv,,,,,185,165,359,284,,,,,185,165,359,284,0.0,0.0,0.0,new,0
159,,0004_top_20250702_t1.jpg_detect.csv,,,,,189,326,346,436,,,,,189,326,346,436,0.0,0.0,0.0,new,0
160,0004_top_20250703_t0.JPG_detect.csv,0004_top_20250703_t1.JPG_detect.csv,311,272,353,365,311,272,353,365,311,272,353,365,311,272,353,365,1.0,1.0,1.0,hungarian,1
161,0004_top_20250703_t0.JPG_detect.csv,0004_top_20250703_t1.JPG_detect.csv,351,268,390,361,351,268,390,361,351,268,390,361,351,268,390,361,1.0,0.9999999403953552,1.0,hungarian,1
162,0004_top_20250703_t0.JPG_detect.csv,0004_top_20250703_t1.JPG_detect.csv,0,607,28,640,0,607,28,640,0,607,28,640,0,607,28,640,1.0,1.0,1.0,hungarian,1
163,,0004_top_20250705_t1.JPG_detect.csv,,,,,1624,-67,1729,275,,,,,298,559,357,638,0.0,0.0,0.0,new,0
164,,0004_top_20250705_t1.JPG_detect.csv,,,,,1417,665,1497,947,,,,,429,372,468,453,0.0,0.0,0.0,new,0
165,,0004_top_20250705_t1.JPG_detect.csv,,,,,1619,357,1706,608,,,,,187,464,248,538,0.0,0.0,0.0,new,0
166,,0004_top_20250705_t1.JPG_detect.csv,,,,,1769,1,1845,233,,,,,72,579,127,640,0.0,0.0,0.0,new,0
167,,0004_top_20250705_t1.JPG_detect.csv,,,,,1669,149,1761,429,,,,,169,518,228,595,0.0,0.0,0.0,new,0
168,,0004_top_20250705_t1.JPG_detect.csv,,,,,1451,1074,1511,1247,,,,,263,244,308,305,0.0,0.0,0.0,new,0
169,,0004_top_20250705_t1.JPG_detect.csv,,,,,1544,684,1617,896,,,,,221,371,272,439,0.0,0.0,0.0,new,0
170,,0004_top_20250705_t1.JPG_detect.csv,,,,,1244,1366,1304,1602,,,,,522,153,550,238,0.0,0.0,0.0,new,0
171,,0004_top_20250705_t1.JPG_detect.csv,,,,,1230,1231,1292,1461,,,,,572,221,605,294,0.0,0.0,0.0,new,0
172,,0004_top_20250705_t1.JPG_detect.csv,,,,,1708,229,1782,440,,,,,96,515,150,577,0.0,0.0,0.0,new,0
173,,0004_top_20250705_t1.JPG_detect.csv,,,,,1424,956,1492,1204,,,,,345,272,375,357,0.0,0.0,0.0,new,0
174,,0004_top_20250705_t1.JPG_detect.csv,,,,,1297,1508,1352,1709,,,,,396,70,426,153,0.0,0.0,0.0,new,0
175,,0004_top_20250705_t1.JPG_detect.csv,,,,,1477,945,1548,1141,,,,,245,285,302,351,0.0,0.0,0.0,new,0
176,,0004_top_20250705_t1.JPG_detect.csv,,,,,1311,1581,1359,1750,,,,,355,37,383,110,0.0,0.0,0.0,new,0
177,,0004_top_20250705_t1.JPG_detect.csv,,,,,1267,1450,1320,1645,,,,,472,121,501,195,0.0,0.0,0.0,new,0
178,,0004_top_20250705_t1.JPG_detect.csv,,,,,1363,1660,1398,1751,,,,,232,0,269,37,0.0,0.0,0.0,new,0
179,,0004_top_20250705_t1.JPG_detect.csv,,,,,1456,533,1540,838,,,,,403,403,440,489,0.0,0.0,0.0,new,0
180,,0004_top_20250705_t1.JPG_detect.csv,,,,,1497,435,1577,705,,,,,377,441,417,515,0.0,0.0,0.0,new,0
181,,0004_top_20250705_t1.JPG_detect.csv,,,,,1284,1466,1334,1652,,,,,444,109,469,182,0.0,0.0,0.0,new,0
182,,0004_top_20250705_t1.JPG_detect.csv,,,,,1324,1602,1366,1750,,,,,331,28,356,94,0.0,0.0,0.0,new,0
183,,0004_top_20250705_t1.JPG_detect.csv,,,,,1249,978,1303,1174,,,,,611,323,639,377,0.0,0.0,0.0,new,0
184,,0004_top_20250705_t1.JPG_detect.csv,,,,,1533,307,1623,608,,,,,345,468,391,548,0.0,0.0,0.0,new,0
185,,0004_top_20250705_t1.JPG_detect.csv,,,,,1341,1642,1381,1774,,,,,280,0,307,60,0.0,0.0,0.0,new,0
186,,0004_top_20250705_t1.JPG_detect.csv,,,,,1333,1624,1375,1767,,,,,302,11,330,75,0.0,0.0,0.0,new,0
187,0004_top_20250709_t0.JPG_detect.csv,0004_top_20250709_t1.JPG_detect.csv,1378,1020,1439,1202,1385,1036,1434,1181,175,234,268,407,175,234,268,407,0.6399747793190416,0.9999998807907104,0.6399747793190416,hungarian,1
188,0004_top_20250709_t0.JPG_detect.csv,0004_top_20250709_t1.JPG_detect.csv,1399,1011,1438,1134,1402,1011,1438,1127,543,175,638,348,543,175,638,348,0.8705440900562852,0.9999998807907104,0.8705440900562852,hungarian,1
189,0004_top_20250709_t0.JPG_detect.csv,0004_top_20250709_t1.JPG_detect.csv,1388,904,1475,1172,1392,910,1473,1158,286,235,373,416,286,235,373,416,0.8615542974781266,1.0,0.8615542974781266,hungarian,1
190,0004_top_20250709_t0.JPG_detect.csv,0004_top_20250709_t1.JPG_detect.csv,1397,814,1502,1141,1400,781,1513,1133,415,236,504,424,415,236,504,424,0.78267144540928,0.9999999403953552,0.78267144540928,hungarian,1
191,0005_top_20250704_t0.JPG_detect.csv,0005_top_20250704_t1.JPG_detect.csv,2049,1002,2080,1074,2044,1006,2081,1077,429,302,461,433,558,293,594,426,0.7662668120683388,0.7154486775398254,0.7662668120683388,hungarian,1
192,0005_top_20250704_t0.JPG_detect.csv,0005_top_20250704_t1.JPG_detect.csv,1752,1014,1811,1084,1756,1009,1815,1076,124,273,163,389,258,262,298,375,0.7297239460731864,0.866983950138092,0.7297239460731864,hungarian,1
193,0005_top_20250704_t0.JPG_detect.csv,0005_top_20250704_t1.JPG_detect.csv,1834,1000,1889,1086,1836,997,1892,1081,206,263,244,411,338,252,377,399,0.8350515463917526,0.6453025937080383,0.8350515463917526,hungarian,1
194,,0005_top_20250707_t1.png_detect.csv,,,,,276,340,301,440,,,,,276,340,301,440,0.0,0.0,0.0,new,0
195,,0005_top_20250707_t1.png_detect.csv,,,,,281,614,307,640,,,,,281,614,307,640,0.0,0.0,0.0,new,0
196,0005_top_20250709_t0.png_detect.csv,0005_top_20250709_t1.png_detect.csv,970,489,1027,567,956,485,1023,572,103,402,150,443,181,465,229,507,0.673180263800684,0.6874207854270935,0.673180263800684,hungarian,1
197,0005_top_20250709_t0.png_detect.csv,0005_top_20250709_t1.png_detect.csv,980,594,1039,665,976,604,1035,668,173,431,215,479,255,498,295,544,0.7277657266811279,0.9441321492195129,0.7277657266811279,hungarian,1
198,0005_top_20250709_t0.png_detect.csv,0005_top_20250709_t1.png_detect.csv,1228,542,1297,596,1231,539,1296,594,215,122,236,193,287,176,311,245,0.8620249936240755,0.7004920840263367,0.8620249936240755,hungarian,1
199,,0005_top_20250709_t1.png_detect.csv,,,,,1185,896,1232,939,,,,,580,391,624,449,0.0,0.0,0.0,new,0
200,0006_top_20250624_t0.jpg_detect.csv,0006_top_20250624_t1.jpg_detect.csv,597,119,639,426,584,116,640,511,597,119,639,426,584,116,640,511,0.5829113924050633,0.6086918711662292,0.5829113924050633,hungarian,1
201,,0006_top_20250624_t1.jpg_detect.csv,,,,,447,115,583,512,,,,,447,115,583,512,0.0,0.0,0.0,new,0
202,,0006_top_20250624_t1.jpg_detect.csv,,,,,295,115,420,512,,,,,295,115,420,512,0.0,0.0,0.0,new,0
203,0006_top_20250703_t0.png_detect.csv,0006_top_20250703_t1.png_detect.csv,617,632,715,724,612,632,715,722,371,57,466,131,391,99,466,168,0.9317557574477076,0.44287678599357605,0.9317557574477076,hungarian,1
204,0006_top_20250703_t0.png_detect.csv,0006_top_20250703_t1.png_detect.csv,669,565,761,657,672,569,763,653,394,223,484,296,404,249,473,311,0.866079703429101,0.6590655446052551,0.866079703429101,hungarian,1
205,0006_top_20250703_t0.png_detect.csv,0006_top_20250703_t1.png_detect.csv,869,792,935,856,867,790,940,857,78,206,158,283,149,182,211,263,0.863627070128808,0.7946337461471558,0.863627070128808,hungarian,1
206,0006_top_20250703_t0.png_detect.csv,0006_top_20250703_t1.png_detect.csv,667,443,771,554,670,456,775,557,468,370,565,448,458,377,533,451,0.8079340462003102,0.8018509149551392,0.8079340462003102,hungarian,1
207,,0006_top_20250703_t1.png_detect.csv,,,,,772,843,831,894,,,,,195,0,245,53,0.0,0.0,0.0,new,0
208,,0006_top_20250703_t1.png_detect.csv,,,,,773,845,845,906,,,,,175,0,243,50,0.0,0.0,0.0,new,0
209,0007_top_20250623_t0.jpg_detect.csv,0007_top_20250623_t1.jpg_detect.csv,156,291,256,363,184,272,307,351,156,291,256,363,184,272,307,351,0.34293879495117885,0.45324134826660156,0.34293879495117885,hungarian,1
210,0007_top_20250623_t0.jpg_detect.csv,0007_top_20250623_t1.jpg_detect.csv,184,488,253,564,165,509,257,580,184,488,253,564,165,509,257,580,0.4755043227665706,0.7609178423881531,0.4755043227665706,hungarian,1
211,0007_top_20250623_t0.jpg_detect.csv,0007_top_20250623_t1.jpg_detect.csv,173,402,247,469,178,406,270,473,173,402,247,469,178,406,270,473,0.6416236162361624,0.7304204702377319,0.6416236162361624,hungarian,1
212,,0007_top_20250623_t1.jpg_detect.csv,,,,,209,149,321,229,,,,,209,149,321,229,0.0,0.0,0.0,new,0
213,,0007_top_20250623_t1.jpg_detect.csv,,,,,225,31,345,118,,,,,225,31,345,118,0.0,0.0,0.0,new,0
214,,0007_top_20250623_t1.jpg_detect.csv,,,,,390,386,431,550,,,,,390,386,431,550,0.0,0.0,0.0,new,0
215,,0007_top_20250623_t1.jpg_detect.csv,,,,,353,608,405,640,,,,,353,608,405,640,0.0,0.0,0.0,new,0
216,,0007_top_20250623_t1.jpg_detect.csv,,,,,479,0,533,36,,,,,479,0,533,36,0.0,0.0,0.0,new,0
217,,0007_top_20250623_t1.jpg_detect.csv,,,,,251,0,352,16,,,,,251,0,352,16,0.0,0.0,0.0,new,0
218,0007_top_20250702_t0.jpg_detect.csv,0007_top_20250702_t1.jpg_detect.csv,1259,756,1316,855,1238,764,1296,856,48,89,79,189,140,150,172,264,0.44232790331056226,0.7808634638786316,0.44232790331056226,hungarian,1
219,,0007_top_20250702_t1.jpg_detect.csv,,,,,1064,766,1130,908,,,,,284,118,319,266,0.0,0.0,0.0,new,0
220,,0007_top_20250702_t1.jpg_detect.csv,,,,,1369,765,1430,856,,,,,0,132,33,257,0.0,0.0,0.0,new,0
221,,0007_top_20250702_t1.jpg_detect.csv,,,,,485,816,640,1032,,,,,555,88,591,232,0.0,0.0,0.0,new,0
222,0007_top_20250703_t0.png_detect.csv,0007_top_20250703_t1.png_detect.csv,330,261,406,316,318,267,407,331,330,261,406,316,318,267,407,331,0.6053315994798439,0.7499087452888489,0.6053315994798439,hungarian,1
223,0007_top_20250703_t0.png_detect.csv,0007_top_20250703_t1.png_detect.csv,332,62,407,121,325,26,411,95,332,62,407,121,325,26,411,95,0.3139269406392694,0.771087646484375,0.3139269406392694,hungarian,1
224,,0007_top_20250703_t1.png_detect.csv,,,,,296,532,391,599,,,,,296,532,391,599,0.0,0.0,0.0,new,0
225,,0007_top_20250703_t1.png_detect.csv,,,,,158,125,208,191,,,,,158,125,208,191,0.0,0.0,0.0,new,0
226,,0007_top_20250703_t1.png_detect.csv,,,,,307,437,399,503,,,,,307,437,399,503,0.0,0.0,0.0,new,0
227,,0007_top_20250703_t1.png_detect.csv,,,,,173,392,210,452,,,,,173,392,210,452,0.0,0.0,0.0,new,0
228,0007_top_20250704_t0.JPG_detect.csv,0007_top_20250704_t1.JPG_detect.csv,1847,1000,1899,1081,1851,1006,1876,1081,529,259,569,407,627,246,640,386,0.44515669515669515,0.5479060411453247,0.44515669515669515,hungarian,1
229,0007_top_20250704_t0.JPG_detect.csv,0007_top_20250704_t1.JPG_detect.csv,1780,1014,1828,1079,1780,1015,1832,1077,451,267,491,382,553,258,597,371,0.8836104513064132,0.8514251112937927,0.8836104513064132,hungarian,1
230,0007_top_20250705_t0.JPG_detect.csv,0007_top_20250705_t1.JPG_detect.csv,644,907,738,924,640,908,730,925,226,478,257,547,226,478,257,547,0.7853881278538812,0.9999999403953552,0.7853881278538812,hungarian,1
231,0007_top_20250705_t0.JPG_detect.csv,0007_top_20250705_t1.JPG_detect.csv,264,888,969,976,293,889,977,971,188,318,225,398,188,318,225,398,0.8841393390327932,1.0,0.8841393390327932,hungarian,1
232,0007_top_20250705_t0.JPG_detect.csv,0007_top_20250705_t1.JPG_detect.csv,823,865,991,895,813,868,972,897,333,527,363,591,333,527,363,591,0.714818763326226,1.0,0.714818763326226,hungarian,1
233,,0008_top_20250623_t1.jpg_detect.csv,,,,,199,404,293,472,,,,,199,404,293,472,0.0,0.0,0.0,new,0
234,,0008_top_20250623_t1.jpg_detect.csv,,,,,172,516,289,594,,,,,172,516,289,594,0.0,0.0,0.0,new,0
235,,0008_top_20250623_t1.jpg_detect.csv,,,,,259,142,309,350,,,,,259,142,309,350,0.0,0.0,0.0,new,0
236,,0008_top_20250623_t1.jpg_detect.csv,,,,,195,108,248,311,,,,,195,108,248,311,0.0,0.0,0.0,new,0
237,,0008_top_20250623_t1.jpg_detect.csv,,,,,434,304,482,489,,,,,434,304,482,489,0.0,0.0,0.0,new,0
238,,0008_top_20250623_t1.jpg_detect.csv,,,,,159,626,271,640,,,,,159,626,271,640,0.0,0.0,0.0,new,0
239,,0008_top_20250623_t1.jpg_detect.csv,,,,,155,630,267,640,,,,,155,630,267,640,0.0,0.0,0.0,new,0
240,0008_top_20250626_t0.jpg_detect.csv,0008_top_20250626_t1.jpg_detect.csv,146,518,228,567,146,518,228,567,146,518,228,567,146,518,228,567,1.0,1.0,1.0,hungarian,1
241,0008_top_20250626_t0.jpg_detect.csv,0008_top_20250626_t1.jpg_detect.csv,151,417,227,468,151,417,227,468,151,417,227,468,151,417,227,468,1.0,1.0,1.0,hungarian,1
242,0008_top_20250626_t0.jpg_detect.csv,0008_top_20250626_t1.jpg_detect.csv,351,539,433,596,351,539,433,596,351,539,433,596,351,539,433,596,1.0,1.0,1.0,hungarian,1
243,0008_top_20250626_t0.jpg_detect.csv,0008_top_20250626_t1.jpg_detect.csv,351,228,424,276,351,228,424,276,351,228,424,276,351,228,424,276,1.0,1.0000001192092896,1.0,hungarian,1
244,0008_top_20250626_t0.jpg_detect.csv,0008_top_20250626_t1.jpg_detect.csv,350,308,433,360,350,308,433,360,350,308,433,360,350,308,433,360,1.0,0.9999999403953552,1.0,hungarian,1
245,0008_top_20250626_t0.jpg_detect.csv,0008_top_20250626_t1.jpg_detect.csv,350,142,424,200,350,142,424,200,350,142,424,200,350,142,424,200,1.0,1.0,1.0,hungarian,1
246,0008_top_20250626_t0.jpg_detect.csv,0008_top_20250626_t1.jpg_detect.csv,346,6,430,61,346,6,430,61,346,6,430,61,346,6,430,61,1.0,1.0000001192092896,1.0,hungarian,1
247,0008_top_20250626_t0.jpg_detect.csv,0008_top_20250626_t1.jpg_detect.csv,346,79,425,131,346,79,425,131,346,79,425,131,346,79,425,131,1.0,1.0,1.0,hungarian,1
248,0008_top_20250626_t0.jpg_detect.csv,0008_top_20250626_t1.jpg_detect.csv,585,0,639,240,585,0,639,240,585,0,639,240,585,0,639,240,1.0,1.0000001192092896,1.0,hungarian,1
249,0008_top_20250707_t0.JPG_detect.csv,0008_top_20250707_t1.JPG_detect.csv,869,-3088,3379,3759,407,-545,2433,5133,0,150,42,194,55,151,122,199,0.3065585421571643,0.6921879649162292,0.3065585421571643,hungarian,1
250,0008_top_20250707_t0.JPG_detect.csv,0008_top_20250707_t1.JPG_detect.csv,1249,-2264,2849,3237,1099,-294,2259,3911,0,207,42,253,53,207,122,255,0.35264296075680135,0.7904292345046997,0.35264296075680135,hungarian,1
251,0008_top_20250707_t0.JPG_detect.csv,0008_top_20250707_t1.JPG_detect.csv,2009,703,2060,773,2009,707,2057,772,424,406,458,524,503,403,536,519,0.8739495798319328,0.8154336810112,0.8739495798319328,hungarian,1
252,0008_top_20250707_t0.JPG_detect.csv,0008_top_20250707_t1.JPG_detect.csv,1769,1043,1881,1228,1769,1040,1884,1232,199,83,225,193,279,85,304,192,0.9384057971014492,0.9032570123672485,0.9384057971014492,hungarian,1
253,0008_top_20250707_t0.JPG_detect.csv,0008_top_20250707_t1.JPG_detect.csv,1524,1325,1739,1697,1484,1347,1733,1781,129,2,158,109,210,1,236,110,0.636662721069489,0.8092389106750488,0.636662721069489,hungarian,1
254,0008_top_20250707_t0.JPG_detect.csv,0008_top_20250707_t1.JPG_detect.csv,2159,466,2421,753,2155,540,2347,748,111,445,141,552,194,444,222,535,0.5143503538263225,0.7864090800285339,0.5143503538263225,hungarian,1
255,0008_top_20250707_t0.JPG_detect.csv,0008_top_20250707_t1.JPG_detect.csv,2080,624,2201,771,2080,630,2191,767,180,432,209,529,262,431,289,531,0.8549502445606342,0.8038092851638794,0.8549502445606342,hungarian,1
256,0008_top_20250707_t0.JPG_detect.csv,0008_top_20250707_t1.JPG_detect.csv,2109,567,2278,767,2107,586,2256,764,147,437,175,542,228,435,256,539,0.7660733106921185,0.8887707591056824,0.7660733106921185,hungarian,1
257,0008_top_20250707_t0.JPG_detect.csv,0008_top_20250707_t1.JPG_detect.csv,2059,654,2146,763,2058,660,2138,762,230,434,259,529,313,432,340,529,0.8406885758998435,0.7685667872428894,0.8406885758998435,hungarian,1
258,0008_top_20250707_t0.JPG_detect.csv,0008_top_20250707_t1.JPG_detect.csv,2015,697,2069,770,2015,702,2065,769,392,414,424,527,474,411,503,522,0.8498224251648909,0.7542799711227417,0.8498224251648909,hungarian,1
259,0008_top_20250707_t0.JPG_detect.csv,0008_top_20250707_t1.JPG_detect.csv,1845,946,1919,1066,1847,943,1921,1064,269,113,294,219,348,114,374,216,0.9098307988862712,0.8590861558914185,0.9098307988862712,hungarian,1
260,0008_top_20250707_t0.JPG_detect.csv,0008_top_20250707_t1.JPG_detect.csv,2021,693,2077,769,2022,699,2072,766,362,418,394,526,444,419,473,520,0.787124060150376,0.7320411801338196,0.787124060150376,hungarian,1
261,0008_top_20250707_t0.JPG_detect.csv,0008_top_20250707_t1.JPG_detect.csv,1811,998,1896,1138,1810,991,1901,1140,233,96,258,197,313,95,338,198,0.8776458440887971,0.8136564493179321,0.8776458440887971,hungarian,1
262,0008_top_20250707_t0.JPG_detect.csv,0008_top_20250707_t1.JPG_detect.csv,1696,1142,1837,1383,1694,1135,1843,1392,161,66,188,168,243,69,268,171,0.8873945629749562,0.6947698593139648,0.8873945629749562,hungarian,1
263,0008_top_20250707_t0.JPG_detect.csv,0008_top_20250707_t1.JPG_detect.csv,2040,672,2119,776,2039,678,2113,773,262,419,290,524,345,418,375,522,0.834436289255204,0.8304595351219177,0.834436289255204,hungarian,1
264,0008_top_20250707_t0.JPG_detect.csv,0008_top_20250707_t1.JPG_detect.csv,1902,860,1951,938,1906,861,1950,930,400,144,434,253,480,149,510,246,0.7943485086342229,0.8450989127159119,0.7943485086342229,hungarian,1
265,0008_top_20250707_t0.JPG_detect.csv,0008_top_20250707_t1.JPG_detect.csv,2005,714,2044,768,2004,717,2042,769,491,409,523,514,571,403,602,512,0.8596810933940775,0.8452299237251282,0.8596810933940775,hungarian,1
266,0008_top_20250707_t0.JPG_detect.csv,0008_top_20250707_t1.JPG_detect.csv,1870,918,1929,1014,1872,915,1931,1011,303,130,330,226,383,129,409,224,0.8795420607267297,0.8290678858757019,0.8795420607267297,hungarian,1
267,0008_top_20250707_t0.JPG_detect.csv,0008_top_20250707_t1.JPG_detect.csv,2010,711,2050,765,2009,714,2047,765,462,416,492,517,542,413,572,512,0.8534599728629579,0.873759388923645,0.8534599728629579,hungarian,1
268,0008_top_20250707_t0.JPG_detect.csv,0008_top_20250707_t1.JPG_detect.csv,2027,680,2093,769,2028,697,2081,766,327,421,358,534,410,421,438,516,0.6225740551583249,0.6485913395881653,0.6225740551583249,hungarian,1
269,0008_top_20250707_t0.JPG_detect.csv,0008_top_20250707_t1.JPG_detect.csv,1888,889,1942,975,1892,887,1943,970,336,145,364,244,415,147,441,241,0.839030453697949,0.5952894687652588,0.839030453697949,hungarian,1
270,0008_top_20250707_t0.JPG_detect.csv,0008_top_20250707_t1.JPG_detect.csv,2003,716,2041,767,2003,720,2037,766,521,408,553,516,602,407,631,510,0.8070175438596491,0.7228947281837463,0.8070175438596491,hungarian,1
271,0008_top_20250707_t0.JPG_detect.csv,0008_top_20250707_t1.JPG_detect.csv,1908,849,1954,923,1912,850,1953,915,434,144,470,258,515,149,546,250,0.7829024676850764,0.7866727709770203,0.7829024676850764,hungarian,1
272,0008_top_20250707_t0.JPG_detect.csv,0008_top_20250707_t1.JPG_detect.csv,1920,828,1956,886,1919,833,1956,889,567,131,606,251,611,137,639,248,0.8472468916518651,0.4907151460647583,0.8472468916518651,hungarian,1
273,0008_top_20250707_t0.JPG_detect.csv,0008_top_20250707_t1.JPG_detect.csv,1899,875,1946,950,1901,873,1946,946,369,151,399,246,449,150,477,242,0.8838174273858921,0.6514183878898621,0.8838174273858921,hungarian,1
274,0008_top_20250707_t0.JPG_detect.csv,0008_top_20250707_t1.JPG_detect.csv,2031,686,2098,774,2033,691,2092,769,295,418,326,518,382,419,407,517,0.7805291723202171,0.790916919708252,0.7805291723202171,hungarian,1
275,0008_top_20250707_t0.JPG_detect.csv,0008_top_20250707_t1.JPG_detect.csv,1916,833,1956,895,1917,838,1955,897,531,132,568,253,580,139,610,249,0.8474178403755869,0.6433054804801941,0.8474178403755869,hungarian,1
276,0008_top_20250707_t0.JPG_detect.csv,0008_top_20250707_t1.JPG_detect.csv,1914,843,1956,907,1914,842,1955,907,467,149,496,259,545,143,578,252,0.9615243679003298,0.7516226768493652,0.9615243679003298,hungarian,1
277,,0008_top_20250707_t1.JPG_detect.csv,,,,,1981,773,1998,798,,,,,630,332,639,389,0.0,0.0,0.0,new,0
278,0008_top_20250709_t0.png_detect.csv,0008_top_20250709_t1.png_detect.csv,1027,1050,1090,1081,1024,1054,1086,1083,124,530,199,581,124,530,199,581,0.7381835032437442,1.0,0.7381835032437442,hungarian,1
279,0008_top_20250709_t0.png_detect.csv,0008_top_20250709_t1.png_detect.csv,990,1030,1031,1088,987,1035,1029,1089,209,476,247,620,209,476,247,620,0.801473439317565,1.0,0.801473439317565,hungarian,1
280,0008_top_20250709_t0.png_detect.csv,0008_top_20250709_t1.png_detect.csv,959,1027,998,1085,956,1032,997,1087,252,462,292,606,252,462,292,606,0.8046344386735917,1.0,0.8046344386735917,hungarian,1
281,0008_top_20250709_t0.png_detect.csv,0008_top_20250709_t1.png_detect.csv,929,1021,963,1081,927,1027,963,1083,295,452,334,602,295,452,334,602,0.827027027027027,1.0,0.827027027027027,hungarian,1
282,0008_top_20250709_t0.png_detect.csv,0008_top_20250709_t1.png_detect.csv,761,999,809,1058,763,1006,811,1061,497,414,536,564,497,414,536,564,0.7766233766233767,1.0,0.7766233766233767,hungarian,1
283,0008_top_20250709_t0.png_detect.csv,0008_top_20250709_t1.png_detect.csv,800,1006,843,1065,801,1012,844,1068,452,419,491,566,452,419,491,566,0.8186833394630378,1.0,0.8186833394630378,hungarian,1
284,0008_top_20250709_t0.png_detect.csv,0008_top_20250709_t1.png_detect.csv,717,997,772,1053,720,1004,775,1056,544,404,586,544,544,404,586,544,0.7511792452830188,1.0,0.7511792452830188,hungarian,1
285,0008_top_20250709_t0.png_detect.csv,0008_top_20250709_t1.png_detect.csv,832,1007,872,1067,833,1014,872,1069,413,433,454,582,413,433,454,582,0.8341404358353511,1.0000001192092896,0.8341404358353511,hungarian,1
286,0008_top_20250709_t0.png_detect.csv,0008_top_20250709_t1.png_detect.csv,897,1017,932,1079,897,1023,932,1081,334,439,376,593,334,439,376,593,0.875,1.0,0.875,hungarian,1
287,0008_top_20250709_t0.png_detect.csv,0008_top_20250709_t1.png_detect.csv,865,1012,899,1070,866,1018,899,1072,375,444,415,587,375,444,415,587,0.8420019627085378,1.0,0.8420019627085378,hungarian,1
288,0008_top_20250709_t0.png_detect.csv,0008_top_20250709_t1.png_detect.csv,1177,1393,1391,1499,1197,1400,1433,1515,31,5,162,53,31,5,162,53,0.6272780717225162,1.0000001192092896,0.6272780717225162,hungarian,1
289,0008_top_20250709_t0.png_detect.csv,0008_top_20250709_t1.png_detect.csv,1071,1359,1189,1448,1084,1363,1214,1460,168,8,239,62,168,8,239,62,0.6290970606893636,1.0,0.6290970606893636,hungarian,1
290,0008_top_20250709_t0.png_detect.csv,0008_top_20250709_t1.png_detect.csv,1022,1032,1078,1050,1018,1037,1074,1054,121,619,198,639,121,619,198,639,0.5264797507788161,0.9999998807907104,0.5264797507788161,hungarian,1
291,0009_top_20250703_t0.png_detect.csv,0009_top_20250703_t1.png_detect.csv,90,775,130,865,76,747,129,845,371,222,453,286,393,66,461,132,0.45019788918205805,0.8337002992630005,0.45019788918205805,hungarian,1
292,0009_top_20250703_t0.png_detect.csv,0009_top_20250703_t1.png_detect.csv,163,771,202,852,155,750,206,837,375,342,449,408,398,166,459,233,0.5125448028673835,0.7959528565406799,0.5125448028673835,hungarian,1
293,0009_top_20250704_t0.png_detect.csv,0009_top_20250704_t1.png_detect.csv,-8,937,48,1014,-18,937,28,1022,14,327,52,443,77,272,113,398,0.5086238532110092,0.7605106234550476,0.5086238532110092,hungarian,1
294,0009_top_20250704_t0.png_detect.csv,0009_top_20250704_t1.png_detect.csv,62,936,109,1007,53,938,95,1011,76,332,108,438,138,279,171,388,0.5518662142510906,0.8293715119361877,0.5518662142510906,hungarian,1
295,,0009_top_20250704_t1.png_detect.csv,,,,,-123,1169,-97,1191,,,,,0,611,20,640,0.0,0.0,0.0,new,0
296,0009_top_20250705_t0.png_detect.csv,0009_top_20250705_t1.JPG_detect.csv,874,845,978,1002,883,862,948,945,156,67,181,129,385,275,428,307,0.3304140127388535,0.6947744488716125,0.3304140127388535,hungarian,1
297,0009_top_20250705_t0.png_detect.csv,0009_top_20250705_t1.JPG_detect.csv,1094,595,1141,667,1087,564,1148,636,198,311,232,369,275,50,306,77,0.3294580270131646,0.5609568953514099,0.3294580270131646,hungarian,1
298,0009_top_20250705_t0.png_detect.csv,0009_top_20250705_t1.JPG_detect.csv,1063,615,1126,708,1045,574,1111,653,150,362,174,416,272,77,307,107,0.19721050924424263,0.8597853183746338,0.19721050924424263,reid_assist,1
299,,0009_top_20250705_t1.JPG_detect.csv,,,,,760,1151,831,1245,,,,,528,475,584,511,0.0,0.0,0.0,new,0
300,,0009_top_20250705_t1.JPG_detect.csv,,,,,514,560,577,644,,,,,141,486,185,528,0.0,0.0,0.0,new,0
301,,0009_top_20250705_t1.JPG_detect.csv,,,,,574,920,636,1000,,,,,361,567,408,607,0.0,0.0,0.0,new,0
302,,0009_top_20250705_t1.JPG_detect.csv,,,,,556,828,621,912,,,,,304,547,351,590,0.0,0.0,0.0,new,0
303,,0009_top_20250705_t1.JPG_detect.csv,,,,,747,896,817,985,,,,,381,394,429,433,0.0,0.0,0.0,new,0
304,,0009_top_20250705_t1.JPG_detect.csv,,,,,777,781,848,875,,,,,324,331,373,368,0.0,0.0,0.0,new,0
305,,0009_top_20250705_t1.JPG_detect.csv,,,,,351,400,411,480,,,,,0,584,40,633,0.0,0.0,0.0,new,0
306,,0009_top_20250705_t1.JPG_detect.csv,,,,,691,811,758,895,,,,,323,414,368,453,0.0,0.0,0.0,new,0
307,,0009_top_20250705_t1.JPG_detect.csv,,,,,618,355,686,451,,,,,63,322,110,361,0.0,0.0,0.0,new,0
