vehicle_id,t0_image,t1_image,t0_x1,t0_y1,t0_x2,t0_y2,t1_x1,t1_y1,t1_x2,t1_y2,t0_orig_x1,t0_orig_y1,t0_orig_x2,t0_orig_y2,t1_orig_x1,t1_orig_y1,t1_orig_x2,t1_orig_y2,iou,reid_similarity,final_score,note,is_matched
541,0009_top_20250707_t0.png_detect.csv,0009_top_20250707_t1.png_detect.csv,1669,771,1774,841,1663,761,1768,843,290,444,328,573,260,436,299,548,0.7674418604651163,0.8912864923477173,0.7674418604651163,hungarian,1
542,0009_top_20250707_t0.png_detect.csv,0009_top_20250707_t1.png_detect.csv,1677,609,1780,679,1681,593,1782,678,405,434,445,562,364,415,406,522,0.7620481927710844,0.6502472758293152,0.7620481927710844,hungarian,1
543,0009_top_20250709_t0.JPG_detect.csv,0009_top_20250709_t1.JPG_detect.csv,1072,451,1126,514,1084,451,1118,515,446,0,500,116,463,85,497,216,0.6233993015133876,0.764724612236023,0.6233993015133876,hungarian,1
544,0009_top_20250709_t0.JPG_detect.csv,0009_top_20250709_t1.JPG_detect.csv,938,473,972,534,943,482,970,536,268,108,304,233,283,100,311,209,0.6597744360902256,0.8685216307640076,0.6597744360902256,hungarian,1
545,0009_top_20250709_t0.JPG_detect.csv,0009_top_20250709_t1.JPG_detect.csv,969,466,1004,532,975,475,1003,535,311,78,346,213,323,95,352,217,0.6666666666666666,0.7469843029975891,0.6666666666666666,hungarian,1
546,0009_top_20250709_t0.JPG_detect.csv,0009_top_20250709_t1.JPG_detect.csv,1122,463,1169,518,1124,458,1157,515,514,0,557,104,512,115,544,230,0.624,0.6464055180549622,0.624,hungarian,1
547,0009_top_20250709_t0.JPG_detect.csv,0009_top_20250709_t1.JPG_detect.csv,847,467,876,531,855,479,881,535,135,139,171,275,172,61,201,173,0.4918918918918919,0.7736907005310059,0.4918918918918919,hungarian,1
548,0009_top_20250709_t0.JPG_detect.csv,0009_top_20250709_t1.JPG_detect.csv,876,470,909,534,884,482,909,537,177,131,217,265,209,77,235,190,0.594421582075903,0.7517279386520386,0.594421582075903,hungarian,1
549,0009_top_20250709_t0.JPG_detect.csv,0009_top_20250709_t1.JPG_detect.csv,1033,459,1075,528,1041,463,1075,529,399,31,436,171,408,96,441,229,0.7537517053206003,0.3186412453651428,0.7537517053206003,hungarian,1
550,0009_top_20250709_t0.JPG_detect.csv,0009_top_20250709_t1.JPG_detect.csv,816,459,842,525,823,474,849,531,87,138,121,278,132,38,162,154,0.4347240915208614,0.7622315883636475,0.4347240915208614,hungarian,1
551,0009_top_20250709_t0.JPG_detect.csv,0009_top_20250709_t1.JPG_detect.csv,1001,469,1038,530,1008,474,1037,530,356,68,391,192,365,106,394,220,0.71953921134249,0.6308834552764893,0.71953921134249,hungarian,1
552,0009_top_20250709_t0.JPG_detect.csv,0009_top_20250709_t1.JPG_detect.csv,1016,645,1055,704,1013,652,1053,734,434,471,474,632,349,477,386,626,0.5261143013398961,0.6449699401855469,0.5261143013398961,hungarian,1
553,0009_top_20250709_t0.JPG_detect.csv,0009_top_20250709_t1.JPG_detect.csv,907,477,940,540,914,488,939,543,224,131,262,263,245,100,272,213,0.6035283194057567,0.8503255248069763,0.6035283194057567,hungarian,1
554,0009_top_20250709_t0.JPG_detect.csv,0009_top_20250709_t1.JPG_detect.csv,988,647,1022,699,981,658,1016,732,388,496,426,639,310,477,344,611,0.3576323987538941,0.7998431921005249,0.3576323987538941,hungarian,1
555,0009_top_20250709_t0.JPG_detect.csv,0009_top_20250709_t1.JPG_detect.csv,1048,646,1089,701,1052,652,1093,730,482,454,525,600,395,491,433,631,0.4980769230769231,0.6623221635818481,0.4980769230769231,hungarian,1
556,,0009_top_20250709_t1.JPG_detect.csv,,,,,906,657,939,737,,,,,221,450,254,594,0.0,0.0,0.0,new,0
557,,0009_top_20250709_t1.JPG_detect.csv,,,,,769,482,795,533,,,,,63,36,94,138,0.0,0.0,0.0,new,0
558,,0009_top_20250709_t1.JPG_detect.csv,,,,,943,654,979,734,,,,,265,456,301,602,0.0,0.0,0.0,new,0
559,0010_top_20250623_t0.jpg_detect.csv,0010_top_20250623_t1.jpg_detect.csv,1270,615,1370,698,1307,619,1368,672,39,10,133,105,0,1,53,92,0.38951807228915664,0.7346501350402832,0.38951807228915664,hungarian,1
560,0010_top_20250623_t0.jpg_detect.csv,0010_top_20250623_t1.jpg_detect.csv,1290,677,1384,754,1303,678,1379,749,49,114,137,209,0,105,66,228,0.7455098093395965,0.8074398040771484,0.7455098093395965,hungarian,1
561,0010_top_20250623_t0.jpg_detect.csv,0010_top_20250623_t1.jpg_detect.csv,1306,735,1402,812,1300,731,1395,809,55,216,145,318,0,196,83,329,0.8016066212268744,0.9137572646141052,0.8016066212268744,hungarian,1
562,0010_top_20250623_t0.jpg_detect.csv,0010_top_20250623_t1.jpg_detect.csv,1329,795,1411,854,1320,795,1404,854,69,321,147,401,19,310,93,407,0.8241758241758241,0.8876475095748901,0.8241758241758241,hungarian,1
563,0010_top_20250623_t0.jpg_detect.csv,0010_top_20250623_t1.jpg_detect.csv,1358,870,1413,973,1355,872,1408,982,87,451,128,638,55,443,100,624,0.7835531419705197,0.8195937275886536,0.7835531419705197,hungarian,1
564,0010_top_20250623_t0.jpg_detect.csv,0010_top_20250623_t1.jpg_detect.csv,1414,856,1472,959,1415,854,1473,960,146,445,190,624,109,418,161,595,0.939209726443769,0.7623926997184753,0.939209726443769,hungarian,1
565,,0010_top_20250623_t1.jpg_detect.csv,,,,,1583,629,1649,725,,,,,271,0,343,185,0.0,0.0,0.0,new,0
566,,0010_top_20250623_t1.jpg_detect.csv,,,,,1616,750,1685,866,,,,,309,233,386,451,0.0,0.0,0.0,new,0
567,0010_top_20250630_t0.jpg_detect.csv,0010_top_20250630_t1.jpg_detect.csv,1161,729,1201,814,1158,731,1201,819,253,26,316,73,223,33,287,83,0.8592132505175983,0.9398007988929749,0.8592132505175983,hungarian,1
568,0010_top_20250630_t0.jpg_detect.csv,0010_top_20250630_t1.jpg_detect.csv,1179,938,1221,1025,1175,942,1220,1024,408,14,470,63,379,19,441,73,0.844299347061778,0.8181255459785461,0.844299347061778,hungarian,1
569,0010_top_20250630_t0.jpg_detect.csv,0010_top_20250630_t1.jpg_detect.csv,1096,939,1139,1028,1094,940,1138,1024,407,120,470,171,377,125,441,177,0.8831038798498123,0.945409893989563,0.8831038798498123,hungarian,1
570,0010_top_20250630_t0.jpg_detect.csv,0010_top_20250630_t1.jpg_detect.csv,896,731,932,820,881,731,925,819,243,385,310,432,217,391,282,441,0.5641025641025641,0.8441250920295715,0.5641025641025641,hungarian,1
571,0010_top_20250630_t0.jpg_detect.csv,0010_top_20250630_t1.jpg_detect.csv,858,735,891,820,843,731,881,818,244,442,308,486,216,448,280,492,0.45430747263208,0.8882738947868347,0.45430747263208,hungarian,1
572,0010_top_20250630_t0.jpg_detect.csv,0010_top_20250630_t1.jpg_detect.csv,937,734,980,821,927,735,969,821,247,320,312,376,221,333,284,381,0.5981308411214953,0.7606559991836548,0.5981308411214953,hungarian,1
573,0010_top_20250630_t0.jpg_detect.csv,0010_top_20250630_t1.jpg_detect.csv,771,733,804,836,755,730,797,831,238,562,317,608,213,563,289,609,0.500294521892794,0.6999726295471191,0.500294521892794,hungarian,1
574,0010_top_20250630_t0.jpg_detect.csv,0010_top_20250630_t1.jpg_detect.csv,819,736,850,818,800,734,841,816,243,498,305,541,217,502,278,549,0.4247104247104247,0.7818940281867981,0.4247104247104247,hungarian,1
575,0010_top_20250630_t0.jpg_detect.csv,0010_top_20250630_t1.jpg_detect.csv,748,424,1003,616,709,427,970,583,0,279,142,640,0,313,103,640,0.6291693917593199,0.6930103898048401,0.6291693917593199,hungarian,1
576,0010_top_20250707_t0.png_detect.csv,0010_top_20250707_t1.png_detect.csv,368,426,415,500,373,404,437,496,273,420,301,525,254,400,293,537,0.45751633986928103,0.885901927947998,0.45751633986928103,hungarian,1
577,,0010_top_20250707_t1.png_detect.csv,,,,,441,673,522,773,,,,,247,0,286,119,0.0,0.0,0.0,new,0
578,,0010_top_20250707_t1.png_detect.csv,,,,,413,560,488,660,,,,,250,143,288,283,0.0,0.0,0.0,new,0
579,0010_top_20250708_t0.JPG_detect.csv,0010_top_20250708_t1.JPG_detect.csv,963,555,1019,668,957,557,1016,726,354,173,410,383,317,176,363,335,0.5648041474654378,0.8720735311508179,0.5648041474654378,hungarian,1
580,,0010_top_20250708_t1.JPG_detect.csv,,,,,1079,629,1141,802,,,,,193,111,242,274,0.0,0.0,0.0,new,0
581,,0010_top_20250708_t1.JPG_detect.csv,,,,,1136,643,1199,813,,,,,137,104,187,264,0.0,0.0,0.0,new,0
582,,0010_top_20250708_t1.JPG_detect.csv,,,,,1021,632,1082,808,,,,,249,101,297,267,0.0,0.0,0.0,new,0
583,0011_top_20250623_t0.jpg_detect.csv,0011_top_20250623_t1.jpg_detect.csv,1264,577,1348,642,1263,576,1350,643,67,332,151,403,49,388,131,456,0.9366958311888832,0.8212383389472961,0.9366958311888832,hungarian,1
584,0011_top_20250623_t0.jpg_detect.csv,0011_top_20250623_t1.jpg_detect.csv,1292,674,1387,765,1291,672,1380,742,55,555,152,630,38,600,129,639,0.6730401529636711,0.5929186940193176,0.6730401529636711,hungarian,1
585,0011_top_20250623_t0.jpg_detect.csv,0011_top_20250623_t1.jpg_detect.csv,1251,533,1330,595,1246,532,1333,598,72,225,147,309,51,286,128,368,0.8530128874956461,0.8306668400764465,0.8530128874956461,hungarian,1
586,0011_top_20250623_t0.jpg_detect.csv,0011_top_20250623_t1.jpg_detect.csv,1269,624,1375,710,1267,621,1376,708,51,449,161,521,34,496,140,569,0.9184115523465703,0.8557407259941101,0.9184115523465703,hungarian,1
587,0011_top_20250623_t0.jpg_detect.csv,0011_top_20250623_t1.jpg_detect.csv,1430,415,1485,492,1433,417,1488,497,376,19,429,248,334,108,385,323,0.8236536430834214,0.8118477463722229,0.8236536430834214,hungarian,1
588,0011_top_20250623_t0.jpg_detect.csv,0011_top_20250623_t1.jpg_detect.csv,1468,514,1520,592,1468,517,1520,595,363,340,415,538,321,407,374,591,0.9259259259259259,0.8935919404029846,0.9259259259259259,hungarian,1
589,0011_top_20250626_t0.jpg_detect.csv,0011_top_20250626_t1.jpg_detect.csv,1454,252,1520,327,1449,231,1528,315,284,243,322,382,436,439,486,538,0.5597738287560582,0.5468829274177551,0.5597738287560582,hungarian,1
590,,0011_top_20250626_t1.jpg_detect.csv,,,,,1685,574,1776,615,,,,,252,80,314,127,0.0,0.0,0.0,new,0
591,,0011_top_20250626_t1.jpg_detect.csv,,,,,1687,519,1781,563,,,,,251,145,315,196,0.0,0.0,0.0,new,0
592,,0011_top_20250626_t1.jpg_detect.csv,,,,,1684,623,1766,669,,,,,257,12,313,67,0.0,0.0,0.0,new,0
593,,0011_top_20250626_t1.jpg_detect.csv,,,,,1685,463,1791,512,,,,,246,210,318,266,0.0,0.0,0.0,new,0
594,,0011_top_20250626_t1.jpg_detect.csv,,,,,1694,410,1782,451,,,,,254,286,314,333,0.0,0.0,0.0,new,0
595,,0011_top_20250626_t1.jpg_detect.csv,,,,,1517,377,1583,472,,,,,393,248,434,363,0.0,0.0,0.0,new,0
596,,0011_top_20250626_t1.jpg_detect.csv,,,,,1512,553,1573,646,,,,,393,34,431,145,0.0,0.0,0.0,new,0
597,0011_top_20250630_t0.jpg_detect.csv,0011_top_20250630_t1.jpg_detect.csv,1098,941,1138,1022,1096,938,1139,1020,382,419,447,471,374,361,436,410,0.8763172490293955,0.7917777895927429,0.8763172490293955,hungarian,1
598,0011_top_20250630_t0.jpg_detect.csv,0011_top_20250630_t1.jpg_detect.csv,1180,936,1222,1019,1180,934,1225,1017,379,296,446,352,374,240,438,293,0.8908091123330715,0.8395830988883972,0.8908091123330715,hungarian,1
599,0011_top_20250630_t0.jpg_detect.csv,0011_top_20250630_t1.jpg_detect.csv,1155,730,1192,814,1154,732,1193,815,211,327,279,376,210,259,277,304,0.9163394744790093,0.8896192908287048,0.9163394744790093,hungarian,1
600,0011_top_20250630_t0.jpg_detect.csv,0011_top_20250630_t1.jpg_detect.csv,1335,935,1371,1005,1332,935,1374,1006,380,66,438,119,381,17,438,70,0.8450704225352113,0.8234309554100037,0.8450704225352113,hungarian,1
601,,0011_top_20250630_t1.jpg_detect.csv,,,,,909,720,960,813,,,,,200,577,271,633,0.0,0.0,0.0,new,0
602,,0011_top_20250630_t1.jpg_detect.csv,,,,,885,463,924,579,,,,,0,600,90,639,0.0,0.0,0.0,new,0
603,0011_top_20250708_t0.png_detect.csv,0011_top_20250708_t1.png_detect.csv,57,944,100,1004,55,942,100,1003,141,306,181,415,55,344,98,452,0.9099713055954088,0.9109963178634644,0.9099713055954088,hungarian,1
604,0011_top_20250708_t0.png_detect.csv,0011_top_20250708_t1.png_detect.csv,97,815,132,874,95,784,141,862,177,28,213,156,90,76,132,207,0.41042914171656686,0.8044131994247437,0.41042914171656686,hungarian,1
605,0011_top_20250708_t0.png_detect.csv,0011_top_20250708_t1.png_detect.csv,432,900,486,968,444,917,498,993,523,299,567,432,443,297,487,429,0.3801916932907348,0.8887937664985657,0.3801916932907348,hungarian,1
606,0011_top_20250708_t0.png_detect.csv,0011_top_20250708_t1.png_detect.csv,-18,941,30,1017,0,934,28,1011,71,284,112,423,0,331,26,468,0.5098855359001041,0.7495749592781067,0.5098855359001041,hungarian,1
607,0011_top_20250711_t0.jpg_detect.csv,0011_top_20250711_t1.jpg_detect.csv,1971,554,2051,617,1973,560,2061,621,380,147,426,287,380,147,426,287,0.7457229117745723,1.0,0.7457229117745723,hungarian,1
608,0011_top_20250711_t0.jpg_detect.csv,0011_top_20250711_t1.jpg_detect.csv,1999,644,2075,704,1998,651,2078,701,486,205,531,332,486,205,531,332,0.7983193277310925,1.0000001192092896,0.7983193277310925,hungarian,1
609,0011_top_20250711_t0.jpg_detect.csv,0011_top_20250711_t1.jpg_detect.csv,1791,390,1877,468,1789,378,1876,468,90,279,145,470,90,279,145,470,0.838391502276176,1.0,0.838391502276176,hungarian,1
610,0011_top_20250711_t0.jpg_detect.csv,0011_top_20250711_t1.jpg_detect.csv,1956,517,2029,577,1958,519,2040,582,330,142,375,272,330,142,375,272,0.7586588061901253,0.9999998807907104,0.7586588061901253,hungarian,1
611,0011_top_20250711_t0.jpg_detect.csv,0011_top_20250711_t1.jpg_detect.csv,1746,353,1818,421,1743,338,1811,419,1,348,51,514,1,348,51,514,0.7016683022571149,0.9999999403953552,0.7016683022571149,hungarian,1
612,0011_top_20250711_t0.jpg_detect.csv,0011_top_20250711_t1.jpg_detect.csv,1789,365,1852,425,1785,350,1847,422,43,294,92,424,43,294,92,424,0.669501822600243,1.0,0.669501822600243,hungarian,1
613,0012_top_20250630_t0.jpg_detect.csv,0012_top_20250630_t1.jpg_detect.csv,1517,718,1551,807,1514,723,1553,815,227,336,295,383,205,310,277,359,0.7599787120808941,0.6544312238693237,0.7599787120808941,hungarian,1
614,0012_top_20250630_t0.jpg_detect.csv,0012_top_20250630_t1.jpg_detect.csv,1569,710,1599,799,1567,713,1599,804,221,268,288,310,200,238,271,280,0.8594270486342438,0.7207629084587097,0.8594270486342438,hungarian,1
615,0012_top_20250630_t0.jpg_detect.csv,0012_top_20250630_t1.jpg_detect.csv,1703,711,1744,801,1701,716,1734,803,223,71,289,120,210,35,277,81,0.6711665817626082,0.6612735986709595,0.6711665817626082,hungarian,1
616,0012_top_20250630_t0.jpg_detect.csv,0012_top_20250630_t1.jpg_detect.csv,1657,709,1697,798,1658,712,1694,802,221,134,287,185,205,93,274,146,0.8358531317494601,0.8175910115242004,0.8358531317494601,hungarian,1
617,0012_top_20250630_t0.jpg_detect.csv,0012_top_20250630_t1.jpg_detect.csv,1613,716,1651,805,1613,718,1648,810,226,196,293,246,207,162,278,212,0.8560584762440259,0.5889632701873779,0.8560584762440259,hungarian,1
618,0012_top_20250630_t0.jpg_detect.csv,0012_top_20250630_t1.jpg_detect.csv,1517,921,1554,1009,1516,925,1559,1011,388,334,464,388,376,320,458,382,0.8081123244929798,0.6173216104507446,0.8081123244929798,hungarian,1
619,0012_top_20250630_t0.jpg_detect.csv,0012_top_20250630_t1.jpg_detect.csv,1672,364,1821,517,1685,395,1769,520,0,0,89,174,0,0,71,107,0.4446179877651959,0.7516394853591919,0.4446179877651959,hungarian,1
620,0012_top_20250630_t0.jpg_detect.csv,0012_top_20250630_t1.jpg_detect.csv,1431,919,1465,964,1432,929,1465,970,389,471,427,523,375,474,413,522,0.6684027777777778,0.73633873462677,0.6684027777777778,hungarian,1
621,0012_top_20250630_t0.jpg_detect.csv,0012_top_20250630_t1.jpg_detect.csv,1359,931,1382,1001,1365,944,1389,1009,401,608,463,640,385,616,449,640,0.44025442980463425,0.8255237340927124,0.44025442980463425,hungarian,1
622,,0012_top_20250630_t1.jpg_detect.csv,,,,,1354,872,1441,911,,,,,322,503,353,640,0.0,0.0,0.0,new,0
623,0012_top_20250703_t0.png_detect.csv,0012_top_20250703_t1.png_detect.csv,1110,615,1171,653,1109,614,1177,650,355,475,415,531,298,408,353,459,0.8114785252755606,0.8619759678840637,0.8114785252755606,hungarian,1
624,0012_top_20250703_t0.png_detect.csv,0012_top_20250703_t1.png_detect.csv,974,515,1016,582,966,513,1013,577,233,267,266,375,192,248,223,337,0.7103407755581669,0.7958464026451111,0.7103407755581669,hungarian,1
625,0012_top_20250703_t0.png_detect.csv,0012_top_20250703_t1.png_detect.csv,1242,560,1315,602,1242,560,1319,602,492,409,565,469,411,338,475,396,0.948051948051948,0.7398664355278015,0.948051948051948,hungarian,1
626,0012_top_20250703_t0.png_detect.csv,0012_top_20250703_t1.png_detect.csv,1108,683,1173,711,1109,676,1186,714,347,601,413,639,293,508,358,562,0.6066350710900474,0.7531425356864929,0.6066350710900474,hungarian,1
627,0012_top_20250703_t0.png_detect.csv,0012_top_20250703_t1.png_detect.csv,1231,489,1316,528,1233,490,1313,531,485,285,568,334,405,235,470,289,0.8551336146272855,0.41921454668045044,0.8551336146272855,hungarian,1
628,,0012_top_20250703_t1.png_detect.csv,,,,,1227,722,1255,752,,,,,393,591,417,640,0.0,0.0,0.0,new,0
629,0012_top_20250704_t0.png_detect.csv,0012_top_20250704_t1.JPG_detect.csv,1114,678,1188,715,1105,668,1187,719,195,265,253,313,230,4,311,75,0.6401990993126333,0.7425037622451782,0.6401990993126333,hungarian,1
630,0012_top_20250708_t0.png_detect.csv,0012_top_20250708_t1.png_detect.csv,858,513,915,602,872,510,947,611,383,437,420,558,348,386,387,519,0.4338510372973586,0.7359662055969238,0.4338510372973586,hungarian,1
631,0012_top_20250708_t0.png_detect.csv,0012_top_20250708_t1.png_detect.csv,816,523,875,616,824,518,895,618,346,431,382,555,309,385,349,520,0.6046659867414584,0.7917794585227966,0.6046659867414584,hungarian,1
632,0012_top_20250708_t0.png_detect.csv,0012_top_20250708_t1.png_detect.csv,784,372,827,436,787,370,830,432,351,192,377,278,305,147,332,233,0.7952286282306164,0.7578269243240356,0.7952286282306164,hungarian,1
633,0012_top_20250708_t0.png_detect.csv,0012_top_20250708_t1.png_detect.csv,770,534,829,627,779,528,839,618,307,425,342,546,270,385,306,512,0.6280843427545985,0.8322317004203796,0.6280843427545985,hungarian,1
634,0012_top_20250708_t0.png_detect.csv,0012_top_20250708_t1.png_detect.csv,677,554,746,659,696,541,754,633,232,412,270,544,190,382,231,521,0.45765264743366935,0.8934044241905212,0.45765264743366935,hungarian,1
635,0012_top_20250708_t0.png_detect.csv,0012_top_20250708_t1.png_detect.csv,748,376,792,440,754,377,793,436,321,184,347,269,275,141,301,226,0.7798260869565218,0.909512460231781,0.7798260869565218,hungarian,1
636,0012_top_20250708_t0.png_detect.csv,0012_top_20250708_t1.png_detect.csv,661,376,717,462,682,386,725,460,254,153,284,266,204,119,235,235,0.47892011834319526,0.9073790311813354,0.47892011834319526,hungarian,1
637,0012_top_20250708_t0.png_detect.csv,0012_top_20250708_t1.png_detect.csv,725,542,791,648,736,533,796,629,270,416,307,553,230,381,269,522,0.6003010914565299,0.847697377204895,0.6003010914565299,hungarian,1
638,0012_top_20250708_t0.png_detect.csv,0012_top_20250708_t1.png_detect.csv,568,393,629,484,560,425,602,497,184,145,215,259,56,121,98,243,0.3053737250723093,0.6064233779907227,0.3053737250723093,hungarian,1
639,0012_top_20250708_t0.png_detect.csv,0012_top_20250708_t1.png_detect.csv,705,377,757,458,718,381,760,453,287,170,316,277,240,129,269,239,0.6341463414634146,0.7841139435768127,0.6341463414634146,hungarian,1
640,0012_top_20250708_t0.png_detect.csv,0012_top_20250708_t1.png_detect.csv,609,379,673,474,618,407,659,481,215,141,249,262,130,121,165,241,0.43144337992775245,0.47957563400268555,0.43144337992775245,hungarian,1
641,,0012_top_20250708_t1.png_detect.csv,,,,,580,357,616,414,,,,,95,5,130,99,0.0,0.0,0.0,new,0
642,,0012_top_20250708_t1.png_detect.csv,,,,,1231,587,1332,680,,,,,551,543,584,639,0.0,0.0,0.0,new,0
643,,0012_top_20250708_t1.png_detect.csv,,,,,1183,458,1284,572,,,,,547,395,580,517,0.0,0.0,0.0,new,0
644,,0012_top_20250708_t1.png_detect.csv,,,,,933,505,1010,607,,,,,393,394,429,523,0.0,0.0,0.0,new,0
645,,0012_top_20250708_t1.png_detect.csv,,,,,512,384,535,435,,,,,0,0,24,95,0.0,0.0,0.0,new,0
646,,0012_top_20250708_t1.png_detect.csv,,,,,1039,488,1131,592,,,,,464,400,502,520,0.0,0.0,0.0,new,0
647,,0012_top_20250708_t1.png_detect.csv,,,,,600,567,640,645,,,,,81,391,114,522,0.0,0.0,0.0,new,0
648,,0012_top_20250708_t1.png_detect.csv,,,,,533,374,569,431,,,,,31,5,70,102,0.0,0.0,0.0,new,0
649,,0012_top_20250708_t1.png_detect.csv,,,,,1113,490,1200,583,,,,,506,416,539,519,0.0,0.0,0.0,new,0
650,,0012_top_20250708_t1.png_detect.csv,,,,,529,436,568,506,,,,,13,123,55,245,0.0,0.0,0.0,new,0
651,,0012_top_20250708_t1.png_detect.csv,,,,,666,553,714,632,,,,,157,390,193,513,0.0,0.0,0.0,new,0
652,,0012_top_20250708_t1.png_detect.csv,,,,,627,557,675,645,,,,,113,385,152,526,0.0,0.0,0.0,new,0
653,,0012_top_20250708_t1.png_detect.csv,,,,,646,391,691,472,,,,,165,109,200,239,0.0,0.0,0.0,new,0
654,0012_top_20250709_t0.JPG_detect.csv,0012_top_20250709_t1.JPG_detect.csv,2282,948,2377,1008,2278,944,2385,1001,417,410,523,495,457,467,639,605,0.7443820224719101,0.7043766975402832,0.7443820224719101,hungarian,1
655,0012_top_20250709_t0.JPG_detect.csv,0012_top_20250709_t1.JPG_detect.csv,2274,850,2373,922,2277,830,2383,901,418,237,522,329,426,256,564,360,0.5017421602787456,0.7467320561408997,0.5017421602787456,hungarian,1
656,0012_top_20250709_t0.JPG_detect.csv,0012_top_20250709_t1.JPG_detect.csv,2266,790,2371,865,2274,760,2390,844,416,141,521,231,410,170,543,267,0.42306760358614004,0.5665048360824585,0.42306760358614004,hungarian,1
657,0012_top_20250709_t0.JPG_detect.csv,0012_top_20250709_t1.JPG_detect.csv,2048,983,2119,1076,2047,989,2115,1027,154,380,213,553,0,534,108,640,0.38337599759072427,0.49857190251350403,0.38337599759072427,hungarian,1
658,,0012_top_20250709_t1.JPG_detect.csv,,,,,2280,892,2377,950,,,,,443,354,587,465,0.0,0.0,0.0,new,0
659,,0012_top_20250709_t1.JPG_detect.csv,,,,,2190,667,2230,776,,,,,302,80,343,178,0.0,0.0,0.0,new,0
660,,0012_top_20250709_t1.JPG_detect.csv,,,,,1960,669,2043,791,,,,,75,76,117,184,0.0,0.0,0.0,new,0
661,,0012_top_20250709_t1.JPG_detect.csv,,,,,1909,671,2001,790,,,,,26,76,69,181,0.0,0.0,0.0,new,0
662,,0012_top_20250709_t1.JPG_detect.csv,,,,,1878,665,1963,786,,,,,0,71,26,176,0.0,0.0,0.0,new,0
663,,0012_top_20250709_t1.JPG_detect.csv,,,,,2038,974,2070,1017,,,,,0,486,22,608,0.0,0.0,0.0,new,0
664,0013_top_20250630_t0.jpg_detect.csv,0013_top_20250630_t1.jpg_detect.csv,1871,747,1915,801,1858,693,1918,798,202,531,258,593,201,73,271,139,0.34888059701492535,0.7135881781578064,0.34888059701492535,hungarian,1
665,,0013_top_20250630_t1.jpg_detect.csv,,,,,1563,690,1646,796,,,,,193,427,262,478,0.0,0.0,0.0,new,0
666,,0013_top_20250630_t1.jpg_detect.csv,,,,,1501,687,1594,804,,,,,190,498,267,547,0.0,0.0,0.0,new,0
667,,0013_top_20250630_t1.jpg_detect.csv,,,,,1627,692,1705,799,,,,,196,353,266,407,0.0,0.0,0.0,new,0
668,,0013_top_20250630_t1.jpg_detect.csv,,,,,1908,936,1943,987,,,,,399,42,458,97,0.0,0.0,0.0,new,0
669,,0013_top_20250630_t1.jpg_detect.csv,,,,,1433,678,1534,798,,,,,184,571,261,618,0.0,0.0,0.0,new,0
670,,0013_top_20250630_t1.jpg_detect.csv,,,,,1680,868,1797,906,,,,,326,262,358,419,0.0,0.0,0.0,new,0
671,,0013_top_20250630_t1.jpg_detect.csv,,,,,1317,175,1617,355,,,,,0,314,48,503,0.0,0.0,0.0,new,0
672,,0013_top_20250702_t1.png_detect.csv,,,,,287,473,369,538,,,,,287,473,369,538,0.0,0.0,0.0,new,0
673,,0013_top_20250702_t1.png_detect.csv,,,,,555,528,618,587,,,,,555,528,618,587,0.0,0.0,0.0,new,0
674,,0013_top_20250702_t1.png_detect.csv,,,,,471,512,545,583,,,,,471,512,545,583,0.0,0.0,0.0,new,0
675,,0013_top_20250702_t1.png_detect.csv,,,,,274,71,311,212,,,,,274,71,311,212,0.0,0.0,0.0,new,0
676,0013_top_20250704_t0.JPG_detect.csv,0013_top_20250704_t1.JPG_detect.csv,1241,485,1307,522,1244,485,1317,520,496,1,560,52,507,216,580,266,0.789756446991404,0.6538946032524109,0.789756446991404,hungarian,1
677,0013_top_20250704_t0.JPG_detect.csv,0013_top_20250704_t1.JPG_detect.csv,1246,561,1306,594,1246,561,1319,600,502,128,561,178,513,356,589,421,0.6954689146469969,0.7010999917984009,0.6954689146469969,hungarian,1
678,0013_top_20250704_t0.JPG_detect.csv,0013_top_20250704_t1.JPG_detect.csv,1114,680,1183,715,1119,684,1180,710,357,330,434,394,368,588,440,639,0.6567287784679089,0.718472421169281,0.6567287784679089,hungarian,1
679,0013_top_20250704_t0.JPG_detect.csv,0013_top_20250704_t1.JPG_detect.csv,984,588,1026,661,981,591,1024,667,209,136,254,273,211,363,255,519,0.7923033389926429,0.6674667000770569,0.7923033389926429,hungarian,1
680,0013_top_20250708_t0.png_detect.csv,0013_top_20250708_t1.png_detect.csv,1245,1037,1293,1112,1240,1038,1289,1113,132,284,171,406,570,415,610,543,0.8101517790495149,0.3719235360622406,0.8101517790495149,hungarian,1
681,0013_top_20250708_t0.png_detect.csv,0013_top_20250708_t1.png_detect.csv,1712,1016,1751,1088,1711,1016,1753,1087,582,289,619,406,111,488,150,613,0.916583912611718,0.6554588079452515,0.916583912611718,hungarian,1
682,,0013_top_20250708_t1.png_detect.csv,,,,,1778,1007,1824,1077,,,,,39,510,81,634,0.0,0.0,0.0,new,0
683,,0013_top_20250708_t1.png_detect.csv,,,,,1762,1241,1835,1285,,,,,41,162,109,228,0.0,0.0,0.0,new,0
684,,0013_top_20250708_t1.png_detect.csv,,,,,1848,1021,1862,1075,,,,,0,516,10,613,0.0,0.0,0.0,new,0
685,,0013_top_20250708_t1.png_detect.csv,,,,,1851,1019,1862,1076,,,,,0,514,7,616,0.0,0.0,0.0,new,0
