LM,Label,X,Y
90,blue_filtered_0003_top_20250703_t0.JPG,26.5,392.5
145,blue_filtered_0003_top_20250703_t0.JPG,338.5,450.5
146,blue_filtered_0003_top_20250703_t0.JPG,469.5,610.5
147,blue_filtered_0003_top_20250703_t0.JPG,601.5,495.5
148,blue_filtered_0003_top_20250703_t0.JPG,565.5,510.5
149,blue_filtered_0003_top_20250703_t0.JPG,553.5,627.5
150,blue_filtered_0003_top_20250703_t0.JPG,445.5,418.5
151,blue_filtered_0003_top_20250703_t0.JPG,192.5,390.5
20,blue_filtered_0003_top_20250707_t0.png,401.5,465.5
254,blue_filtered_0003_top_20250707_t0.png,541.5,638.5
256,blue_filtered_0003_top_20250707_t0.png,473.5,450.5
264,blue_filtered_0003_top_20250707_t0.png,180,199
265,blue_filtered_0003_top_20250707_t0.png,139.5,332.5
266,blue_filtered_0003_top_20250707_t0.png,217.5,469.5
20,blue_filtered_0003_top_20250707_t1,284.000,362.000
25,blue_filtered_0003_top_20250707_t1,173.500,154.500
254,blue_filtered_0003_top_20250707_t1,350.500,594.500
255,blue_filtered_0003_top_20250707_t1,337.500,400.500
78,blue_filtered_0003_top_20250708_t0.jpg,387.5,543.5
89,blue_filtered_0003_top_20250708_t0.jpg,241,291
145,blue_filtered_0003_top_20250708_t0.jpg,355.5,259.5
151,blue_filtered_0003_top_20250708_t0.jpg,387.5,51.5
89,blue_filtered_0003_top_20250708_t1,233.000,602.000
145,blue_filtered_0003_top_20250708_t1,359.239,580.938
151,blue_filtered_0003_top_20250708_t1,383.291,104.075
295,blue_filtered_0003_top_20250708_t1,429.304,568.389
296,blue_filtered_0003_top_20250708_t1,304.859,99.892
11,blue_filtered_0003_top_20250711_t0,391.000,373.000
211,blue_filtered_0003_top_20250711_t0,552.500,233.500
212,blue_filtered_0003_top_20250711_t0,31.500,223.500
315,blue_filtered_0003_top_20250711_t0,391.500,207.500
316,blue_filtered_0003_top_20250711_t0,359.500,44.500
319,blue_filtered_0003_top_20250711_t0,94.500,219.500
378,blue_filtered_0003_top_20250711_t0,575.500,352.500
379,blue_filtered_0003_top_20250711_t0,491.500,357.500
380,blue_filtered_0003_top_20250711_t0,221.500,215.500
389,blue_filtered_0003_top_20250711_t0,28.500,369.500
11,blue_filtered_0003_top_20250711_t1,392.000,374.000
211,blue_filtered_0003_top_20250711_t1,553.748,230.611
212,blue_filtered_0003_top_20250711_t1,35.056,221.199
315,blue_filtered_0003_top_20250711_t1,393.748,203.422
316,blue_filtered_0003_top_20250711_t1,356.101,45.513
317,blue_filtered_0003_top_20250711_t1,241.069,22.507
319,blue_filtered_0003_top_20250711_t1,99.892,219.108
378,blue_filtered_0003_top_20250711_t1,574.663,350.873
379,blue_filtered_0003_top_20250711_t1,492.049,355.056
