vehicle_id,t0_image_csv,t1_image_csv,note,iou,reid_similarity,final_score,saved_filename
455,0013_top_20250702_t0.jpg_detect.csv,0013_a_top_20250702_t1.jpg_detect.csv,hungarian,0.8137283660897624,0.8225238919258118,0.8137283660897624,ID_455_HUNGARIAN_S0.81_I0.81_R0.82.jpg
456,0013_top_20250702_t0.jpg_detect.csv,0013_a_top_20250702_t1.jpg_detect.csv,hungarian,0.8636604774535809,0.8564227819442749,0.8636604774535809,ID_456_HUNGARIAN_S0.86_I0.86_R0.86.jpg
457,0013_top_20250702_t0.jpg_detect.csv,0013_a_top_20250702_t1.jpg_detect.csv,hungarian,0.6571774682010902,0.8527580499649048,0.6571774682010902,ID_457_HUNGARIAN_S0.66_I0.66_R0.85.jpg
458,0013_top_20250702_t0.jpg_detect.csv,0013_a_top_20250702_t1.jpg_detect.csv,hungarian,0.8278829604130808,0.8109792470932007,0.8278829604130808,ID_458_HUNGARIAN_S0.83_I0.83_R0.81.jpg
459,0013_top_20250702_t0.jpg_detect.csv,0013_a_top_20250702_t1.jpg_detect.csv,hungarian,0.8286852589641435,0.7521346211433411,0.8286852589641435,ID_459_HUNGARIAN_S0.83_I0.83_R0.75.jpg
465,0013_top_20250703_t0.png_detect.csv,0013_top_20250703_t1.png_detect.csv,reid_assist,0.09278785322648671,0.8229179382324219,0.09278785322648671,ID_465_REID_ASSIST_S0.09_I0.09_R0.82.jpg
467,0013_top_20250704_t0.JPG_detect.csv,0013_top_20250704_t1.JPG_detect.csv,hungarian,0.7955632883862549,0.6538946032524109,0.7955632883862549,ID_467_HUNGARIAN_S0.80_I0.80_R0.65.jpg
468,0013_top_20250704_t0.JPG_detect.csv,0013_top_20250704_t1.JPG_detect.csv,hungarian,0.6495098039215687,0.7010999917984009,0.6495098039215687,ID_468_HUNGARIAN_S0.65_I0.65_R0.70.jpg
469,0013_top_20250704_t0.JPG_detect.csv,0013_top_20250704_t1.JPG_detect.csv,hungarian,0.3852721451440768,0.718472421169281,0.3852721451440768,ID_469_HUNGARIAN_S0.39_I0.39_R0.72.jpg
470,0013_top_20250704_t0.JPG_detect.csv,0013_top_20250704_t1.JPG_detect.csv,hungarian,0.810248377713135,0.6674667000770569,0.810248377713135,ID_470_HUNGARIAN_S0.81_I0.81_R0.67.jpg
471,0013_top_20250711_t0.jpg_detect.csv,0013_top_20250711_t1.jpg_detect.csv,hungarian,1.0,1.0,1.0,ID_471_HUNGARIAN_S1.00_I1.00_R1.00.jpg
472,0013_top_20250711_t0.jpg_detect.csv,0013_top_20250711_t1.jpg_detect.csv,hungarian,1.0,0.9999999403953552,1.0,ID_472_HUNGARIAN_S1.00_I1.00_R1.00.jpg
473,0013_top_20250711_t0.jpg_detect.csv,0013_top_20250711_t1.jpg_detect.csv,hungarian,1.0,0.9999998807907104,1.0,ID_473_HUNGARIAN_S1.00_I1.00_R1.00.jpg
474,0014_top_20250704_t0.JPG_detect.csv,0014_top_20250704_t1.JPG_detect.csv,hungarian,0.8280060882800608,0.5939973592758179,0.8280060882800608,ID_474_HUNGARIAN_S0.83_I0.83_R0.59.jpg
475,0014_top_20250704_t0.JPG_detect.csv,0014_top_20250704_t1.JPG_detect.csv,hungarian,0.7815989280928987,0.5630165934562683,0.7815989280928987,ID_475_HUNGARIAN_S0.78_I0.78_R0.56.jpg
477,0014_top_20250707_t0.png_detect.csv,0014_top_20250707_t1.png_detect.csv,hungarian,0.5407932924862947,0.5922979116439819,0.5407932924862947,ID_477_HUNGARIAN_S0.54_I0.54_R0.59.jpg
478,0014_top_20250707_t0.png_detect.csv,0014_top_20250707_t1.png_detect.csv,hungarian,0.3105232892466935,0.4187384247779846,0.3105232892466935,ID_478_HUNGARIAN_S0.31_I0.31_R0.42.jpg
483,0014_top_20250708_t0.png_detect.csv,0014_top_20250708_t1.png_detect.csv,hungarian,0.6537916706015676,0.597615122795105,0.6537916706015676,ID_483_HUNGARIAN_S0.65_I0.65_R0.60.jpg
484,0014_top_20250708_t0.png_detect.csv,0014_top_20250708_t1.png_detect.csv,hungarian,0.51440524113979,0.821526050567627,0.51440524113979,ID_484_HUNGARIAN_S0.51_I0.51_R0.82.jpg
491,0015_top_20250624_t0.jpg_detect.csv,0015_top_20250624_t1.jpg_detect.csv,hungarian,0.8406322028317419,0.6010691523551941,0.8406322028317419,ID_491_HUNGARIAN_S0.84_I0.84_R0.60.jpg
521,0015_top_20250626_t0.jpg_detect.csv,0015_top_20250626_t1.jpg_detect.csv,hungarian,0.8333333333333334,0.9081078171730042,0.8333333333333334,ID_521_HUNGARIAN_S0.83_I0.83_R0.91.jpg
522,0015_top_20250626_t0.jpg_detect.csv,0015_top_20250626_t1.jpg_detect.csv,hungarian,0.6546967374644187,0.7499447464942932,0.6546967374644187,ID_522_HUNGARIAN_S0.65_I0.65_R0.75.jpg
523,0015_top_20250626_t0.jpg_detect.csv,0015_top_20250626_t1.jpg_detect.csv,hungarian,0.31728045325779036,0.8667659759521484,0.31728045325779036,ID_523_HUNGARIAN_S0.32_I0.32_R0.87.jpg
524,0015_top_20250626_t0.jpg_detect.csv,0015_top_20250626_t1.jpg_detect.csv,hungarian,0.6222684703433923,0.8767077326774597,0.6222684703433923,ID_524_HUNGARIAN_S0.62_I0.62_R0.88.jpg
525,0015_top_20250626_t0.jpg_detect.csv,0015_top_20250626_t1.jpg_detect.csv,hungarian,0.3421208530805687,0.6851744055747986,0.3421208530805687,ID_525_HUNGARIAN_S0.34_I0.34_R0.69.jpg
526,0015_top_20250626_t0.jpg_detect.csv,0015_top_20250626_t1.jpg_detect.csv,hungarian,0.4036087369420703,0.826594352722168,0.4036087369420703,ID_526_HUNGARIAN_S0.40_I0.40_R0.83.jpg
527,0015_top_20250626_t0.jpg_detect.csv,0015_top_20250626_t1.jpg_detect.csv,hungarian,0.421291788380396,0.8806772828102112,0.421291788380396,ID_527_HUNGARIAN_S0.42_I0.42_R0.88.jpg
528,0015_top_20250626_t0.jpg_detect.csv,0015_top_20250626_t1.jpg_detect.csv,hungarian,0.4903814802738833,0.5612942576408386,0.4903814802738833,ID_528_HUNGARIAN_S0.49_I0.49_R0.56.jpg
529,0015_top_20250626_t0.jpg_detect.csv,0015_top_20250626_t1.jpg_detect.csv,hungarian,0.5124282982791587,0.49301838874816895,0.5124282982791587,ID_529_HUNGARIAN_S0.51_I0.51_R0.49.jpg
547,0017_top_20250623_t0.jpg_detect.csv,0017_top_20250623_t1.jpg_detect.csv,hungarian,0.3127641589180051,0.3940425217151642,0.3127641589180051,ID_547_HUNGARIAN_S0.31_I0.31_R0.39.jpg
552,0017_top_20250702_t0.jpg_detect.csv,0017_top_20250702_t1.jpg_detect.csv,hungarian,0.41859285700353055,0.7714918255805969,0.41859285700353055,ID_552_HUNGARIAN_S0.42_I0.42_R0.77.jpg
553,0017_top_20250703_t0.png_detect.csv,0017_top_20250703_t1.png_detect.csv,reid_assist,0.08352315869400152,0.8607098460197449,0.08352315869400152,ID_553_REID_ASSIST_S0.08_I0.08_R0.86.jpg
556,0017_top_20250708_t0.png_detect.csv,0017_top_20250708_t1.jpg_detect.csv,hungarian,0.4946547240681884,0.9141408801078796,0.4946547240681884,ID_556_HUNGARIAN_S0.49_I0.49_R0.91.jpg
557,0017_top_20250711_t0.JPG_detect.csv,0017_top_20250711_t1.JPG_detect.csv,hungarian,1.0,1.0,1.0,ID_557_HUNGARIAN_S1.00_I1.00_R1.00.jpg
558,0018_top_20250702_t0.jpg_detect.csv,0018_top_20250702_t1.jpg_detect.csv,hungarian,0.766133195663397,0.863060474395752,0.766133195663397,ID_558_HUNGARIAN_S0.77_I0.77_R0.86.jpg
564,0019_top_20250703_t0.png_detect.csv,0019_top_20250703_t1.png_detect.csv,hungarian,0.6265574937700249,0.9137603044509888,0.6265574937700249,ID_564_HUNGARIAN_S0.63_I0.63_R0.91.jpg
565,0019_top_20250703_t0.png_detect.csv,0019_top_20250703_t1.png_detect.csv,hungarian,0.8907142857142857,0.8838964700698853,0.8907142857142857,ID_565_HUNGARIAN_S0.89_I0.89_R0.88.jpg
566,0019_top_20250703_t0.png_detect.csv,0019_top_20250703_t1.png_detect.csv,hungarian,0.7973977695167286,0.9177725315093994,0.7973977695167286,ID_566_HUNGARIAN_S0.80_I0.80_R0.92.jpg
567,0019_top_20250703_t0.png_detect.csv,0019_top_20250703_t1.png_detect.csv,hungarian,0.9019607843137255,0.9174476265907288,0.9019607843137255,ID_567_HUNGARIAN_S0.90_I0.90_R0.92.jpg
568,0019_top_20250703_t0.png_detect.csv,0019_top_20250703_t1.png_detect.csv,hungarian,0.8640890451083773,0.8351754546165466,0.8640890451083773,ID_568_HUNGARIAN_S0.86_I0.86_R0.84.jpg
570,0019_top_20250707_t0.JPG_detect.csv,0019_top_20250707_t1.JPG_detect.csv,hungarian,0.9153908138597905,0.9194546341896057,0.9153908138597905,ID_570_HUNGARIAN_S0.92_I0.92_R0.92.jpg
571,0019_top_20250707_t0.JPG_detect.csv,0019_top_20250707_t1.JPG_detect.csv,hungarian,0.8566591422121896,0.8908555507659912,0.8566591422121896,ID_571_HUNGARIAN_S0.86_I0.86_R0.89.jpg
572,0019_top_20250707_t0.JPG_detect.csv,0019_top_20250707_t1.JPG_detect.csv,hungarian,0.7580213903743316,0.7926622629165649,0.7580213903743316,ID_572_HUNGARIAN_S0.76_I0.76_R0.79.jpg
574,0019_top_20250711_t0.JPG_detect.csv,0019_top_20250711_t1.JPG_detect.csv,hungarian,1.0,1.0000001192092896,1.0,ID_574_HUNGARIAN_S1.00_I1.00_R1.00.jpg
575,0019_top_20250711_t0.JPG_detect.csv,0019_top_20250711_t1.JPG_detect.csv,hungarian,1.0,1.0,1.0,ID_575_HUNGARIAN_S1.00_I1.00_R1.00.jpg
576,0020_top_20250703_t0.png_detect.csv,0020_top_20250703_t1.png_detect.csv,hungarian,0.7272082298687478,0.3897923529148102,0.7272082298687478,ID_576_HUNGARIAN_S0.73_I0.73_R0.39.jpg
577,0020_top_20250703_t0.png_detect.csv,0020_top_20250703_t1.png_detect.csv,hungarian,0.7218370883882149,0.5325556397438049,0.7218370883882149,ID_577_HUNGARIAN_S0.72_I0.72_R0.53.jpg
578,0020_top_20250703_t0.png_detect.csv,0020_top_20250703_t1.png_detect.csv,hungarian,0.7120211360634082,0.5397791862487793,0.7120211360634082,ID_578_HUNGARIAN_S0.71_I0.71_R0.54.jpg
579,0020_top_20250703_t0.png_detect.csv,0020_top_20250703_t1.png_detect.csv,hungarian,0.7270194986072424,0.209422767162323,0.7270194986072424,ID_579_HUNGARIAN_S0.73_I0.73_R0.21.jpg
580,0020_top_20250703_t0.png_detect.csv,0020_top_20250703_t1.png_detect.csv,hungarian,0.5596825932804322,0.4738996922969818,0.5596825932804322,ID_580_HUNGARIAN_S0.56_I0.56_R0.47.jpg
581,0020_top_20250703_t0.png_detect.csv,0020_top_20250703_t1.png_detect.csv,hungarian,0.8638533511552415,0.6698465347290039,0.8638533511552415,ID_581_HUNGARIAN_S0.86_I0.86_R0.67.jpg
582,0020_top_20250703_t0.png_detect.csv,0020_top_20250703_t1.png_detect.csv,hungarian,0.8550218340611354,0.5644668936729431,0.8550218340611354,ID_582_HUNGARIAN_S0.86_I0.86_R0.56.jpg
583,0020_top_20250703_t0.png_detect.csv,0020_top_20250703_t1.png_detect.csv,hungarian,0.4571868385607081,0.4888417720794678,0.4571868385607081,ID_583_HUNGARIAN_S0.46_I0.46_R0.49.jpg
584,0020_top_20250703_t0.png_detect.csv,0020_top_20250703_t1.png_detect.csv,hungarian,0.8179775280898877,0.6490360498428345,0.8179775280898877,ID_584_HUNGARIAN_S0.82_I0.82_R0.65.jpg
585,0020_top_20250703_t0.png_detect.csv,0020_top_20250703_t1.png_detect.csv,hungarian,0.4549763033175355,0.5907925963401794,0.4549763033175355,ID_585_HUNGARIAN_S0.45_I0.45_R0.59.jpg
589,0020_top_20250711_t0.JPG_detect.csv,0020_top_20250711_t1.JPG_detect.csv,hungarian,1.0,1.0,1.0,ID_589_HUNGARIAN_S1.00_I1.00_R1.00.jpg
590,0020_top_20250711_t0.JPG_detect.csv,0020_top_20250711_t1.JPG_detect.csv,hungarian,1.0,1.0,1.0,ID_590_HUNGARIAN_S1.00_I1.00_R1.00.jpg
591,0021_top_20250619_t0.jpg_detect.csv,0021_top_20250619_t1.jpg_detect.csv,hungarian,0.35683673469387756,0.3104189336299896,0.35683673469387756,ID_591_HUNGARIAN_S0.36_I0.36_R0.31.jpg
594,0021_top_20250626_t0.jpg_detect.csv,0021_top_20250626_t1.jpg_detect.csv,hungarian,0.4610951008645533,0.6368711590766907,0.4610951008645533,ID_594_HUNGARIAN_S0.46_I0.46_R0.64.jpg
595,0022_top_20250619_t0.jpg_detect.csv,0022_top_20250619_t1.jpg_detect.csv,hungarian,0.33964177086853664,0.45853814482688904,0.33964177086853664,ID_595_HUNGARIAN_S0.34_I0.34_R0.46.jpg
598,0022_top_20250626_t0.jpg_detect.csv,0022_top_20250626_t1.jpg_detect.csv,hungarian,0.4631921824104234,0.7053914070129395,0.4631921824104234,ID_598_HUNGARIAN_S0.46_I0.46_R0.71.jpg
599,0022_top_20250626_t0.jpg_detect.csv,0022_top_20250626_t1.jpg_detect.csv,hungarian,0.6791885800150262,0.9200324416160583,0.6791885800150262,ID_599_HUNGARIAN_S0.68_I0.68_R0.92.jpg
600,0022_top_20250626_t0.jpg_detect.csv,0022_top_20250626_t1.jpg_detect.csv,hungarian,0.514870794734276,0.881167471408844,0.514870794734276,ID_600_HUNGARIAN_S0.51_I0.51_R0.88.jpg
601,0022_top_20250626_t0.jpg_detect.csv,0022_top_20250626_t1.jpg_detect.csv,reid_assist,0.7092819614711033,0.905368983745575,0.7092819614711033,ID_601_REID_ASSIST_S0.71_I0.71_R0.91.jpg
606,0022_top_20250630_t0.jpg_detect.csv,0022_top_20250630_t1.jpg_detect.csv,reid_assist,0.1499330655957162,0.8897135257720947,0.1499330655957162,ID_606_REID_ASSIST_S0.15_I0.15_R0.89.jpg
607,0022_top_20250630_t0.jpg_detect.csv,0022_top_20250630_t1.jpg_detect.csv,reid_assist,0.17380509000620734,0.8901274800300598,0.17380509000620734,ID_607_REID_ASSIST_S0.17_I0.17_R0.89.jpg
608,0022_top_20250630_t0.jpg_detect.csv,0022_top_20250630_t1.jpg_detect.csv,reid_assist,0.11010946555054733,0.8252995014190674,0.11010946555054733,ID_608_REID_ASSIST_S0.11_I0.11_R0.83.jpg
614,0022_top_20250702_t0.jpg_detect.csv,0022_top_20250702_t1.jpg_detect.csv,hungarian,1.0,0.9999999403953552,1.0,ID_614_HUNGARIAN_S1.00_I1.00_R1.00.jpg
615,0022_top_20250702_t0.jpg_detect.csv,0022_top_20250702_t1.jpg_detect.csv,hungarian,1.0,1.0,1.0,ID_615_HUNGARIAN_S1.00_I1.00_R1.00.jpg
616,0023_top_20250626_t0.jpg_detect.csv,0023_top_20250626_t1.jpg_detect.csv,reid_assist,0.14555765595463138,0.856255054473877,0.14555765595463138,ID_616_REID_ASSIST_S0.15_I0.15_R0.86.jpg
618,0023_top_20250711_t0.png_detect.csv,0023_top_20250711_t1.png_detect.csv,hungarian,0.34508627156789196,1.0,0.34508627156789196,ID_618_HUNGARIAN_S0.35_I0.35_R1.00.jpg
619,0023_top_20250711_t0.png_detect.csv,0023_top_20250711_t1.png_detect.csv,hungarian,0.5920706950083592,0.9999998807907104,0.5920706950083592,ID_619_HUNGARIAN_S0.59_I0.59_R1.00.jpg
634,0025_top_20250707_t0.JPG_detect.csv,0025_top_20250707_t1.JPG_detect.csv,hungarian,0.3349017437032937,0.6810659766197205,0.3349017437032937,ID_634_HUNGARIAN_S0.33_I0.33_R0.68.jpg
635,0025_top_20250707_t0.JPG_detect.csv,0025_top_20250707_t1.JPG_detect.csv,hungarian,0.34798534798534797,0.4091174900531769,0.34798534798534797,ID_635_HUNGARIAN_S0.35_I0.35_R0.41.jpg
643,0026_top_20250623_t0.jpg_detect.csv,0026_top_20250623_t1.jpg_detect.csv,hungarian,0.312560293266448,0.9569218158721924,0.312560293266448,ID_643_HUNGARIAN_S0.31_I0.31_R0.96.jpg
644,0026_top_20250623_t0.jpg_detect.csv,0026_top_20250623_t1.jpg_detect.csv,hungarian,0.50642624208709,0.9310487508773804,0.50642624208709,ID_644_HUNGARIAN_S0.51_I0.51_R0.93.jpg
645,0026_top_20250623_t0.jpg_detect.csv,0026_top_20250623_t1.jpg_detect.csv,hungarian,0.34592056349051065,0.9053562879562378,0.34592056349051065,ID_645_HUNGARIAN_S0.35_I0.35_R0.91.jpg
646,0026_top_20250623_t0.jpg_detect.csv,0026_top_20250623_t1.jpg_detect.csv,hungarian,0.4315146890499809,0.9268327355384827,0.4315146890499809,ID_646_HUNGARIAN_S0.43_I0.43_R0.93.jpg
652,0027_top_20250623_t0.jpg_detect.csv,0027_top_20250623_t1.jpg_detect.csv,hungarian,0.6400766350256901,0.8217341303825378,0.6400766350256901,ID_652_HUNGARIAN_S0.64_I0.64_R0.82.jpg
653,0027_top_20250623_t0.jpg_detect.csv,0027_top_20250623_t1.jpg_detect.csv,hungarian,0.68,0.8829349875450134,0.68,ID_653_HUNGARIAN_S0.68_I0.68_R0.88.jpg
654,0027_top_20250623_t0.jpg_detect.csv,0027_top_20250623_t1.jpg_detect.csv,hungarian,0.4853692522062239,0.9239241480827332,0.4853692522062239,ID_654_HUNGARIAN_S0.49_I0.49_R0.92.jpg
666,0027_top_20250709_t0.jpg_detect.csv,0027_top_20250709_t1.jpg_detect.csv,hungarian,1.0,0.9999999403953552,1.0,ID_666_HUNGARIAN_S1.00_I1.00_R1.00.jpg
668,0028_top_20250704_t0.JPG_detect.csv,0028_top_20250704_t1.JPG_detect.csv,hungarian,1.0,1.0,1.0,ID_668_HUNGARIAN_S1.00_I1.00_R1.00.jpg
669,0028_top_20250707_t0.png_detect.csv,0028_top_20250707_t1.png_detect.csv,hungarian,0.6834737590719343,0.9011220335960388,0.6834737590719343,ID_669_HUNGARIAN_S0.68_I0.68_R0.90.jpg
670,0028_top_20250707_t0.png_detect.csv,0028_top_20250707_t1.png_detect.csv,hungarian,0.9410774410774411,0.9121551513671875,0.9410774410774411,ID_670_HUNGARIAN_S0.94_I0.94_R0.91.jpg
671,0028_top_20250707_t0.png_detect.csv,0028_top_20250707_t1.png_detect.csv,hungarian,0.8100878552971577,0.9274761080741882,0.8100878552971577,ID_671_HUNGARIAN_S0.81_I0.81_R0.93.jpg
672,0028_top_20250707_t0.png_detect.csv,0028_top_20250707_t1.png_detect.csv,hungarian,0.473193805928274,0.9109376668930054,0.473193805928274,ID_672_HUNGARIAN_S0.47_I0.47_R0.91.jpg
675,0028_top_20250709_t0.png_detect.csv,0028_top_20250709_t1.png_detect.csv,hungarian,0.35738612175393786,0.6097625494003296,0.35738612175393786,ID_675_HUNGARIAN_S0.36_I0.36_R0.61.jpg
685,0029_top_20250619_t0.jpg_detect.csv,0029_top_20250619_t1.jpg_detect.csv,hungarian,0.3684953877388886,0.32243654131889343,0.3684953877388886,ID_685_HUNGARIAN_S0.37_I0.37_R0.32.jpg
687,0029_top_20250704_t0.png_detect.csv,0029_top_20250704_t1.png_detect.csv,hungarian,0.6350093109869647,0.9689366817474365,0.6350093109869647,ID_687_HUNGARIAN_S0.64_I0.64_R0.97.jpg
